sym,result,pnl,equity,entry_time,exit_time,month,date,entry_hour,h4_bucket,h4_key
AUDUSD,win,13425948.076244678,1356020755.7007124,2025-09-25 17:00:00+00:00,2025-09-25 21:16:00+00:00,2025-09,2025-09-25,17,16,2025-09-25_16
AUDUSD,win,13560207.557007125,1369580963.2577195,2025-09-25 23:00:00+00:00,2025-09-26 01:00:00+00:00,2025-09,2025-09-25,23,20,2025-09-25_20
AUDUSD,win,13695809.632577196,1383276772.8902967,2025-09-26 01:00:00+00:00,2025-09-26 02:05:00+00:00,2025-09,2025-09-26,1,0,2025-09-26_00
AUDUSD,loss,-27665535.457805935,1355611237.4324908,2025-09-26 02:00:00+00:00,2025-09-26 02:29:00+00:00,2025-09,2025-09-26,2,0,2025-09-26_00
AUDUSD,win,13556112.374324908,1369167349.8068156,2025-09-26 07:00:00+00:00,2025-09-26 12:31:00+00:00,2025-09,2025-09-26,7,4,2025-09-26_04
AUDUSD,loss,-27383346.996136315,1341784002.8106792,2025-09-26 10:00:00+00:00,2025-09-26 12:31:00+00:00,2025-09,2025-09-26,10,8,2025-09-26_08
AUDUSD,win,13417840.028106794,1355201842.838786,2025-09-26 19:00:00+00:00,2025-09-26 19:55:00+00:00,2025-09,2025-09-26,19,16,2025-09-26_16
AUDUSD,win,54208073.71355144,1409409916.5523374,2025-09-26 20:00:00+00:00,2025-09-26 20:33:00+00:00,2025-09,2025-09-26,20,20,2025-09-26_20
AUDUSD,win,14094099.165523374,1423504015.7178607,2025-09-29 15:00:00+00:00,2025-09-30 07:41:00+00:00,2025-09,2025-09-29,15,12,2025-09-29_12
AUDUSD,win,14235040.157178607,1437739055.8750393,2025-09-29 17:00:00+00:00,2025-09-29 20:07:00+00:00,2025-09,2025-09-29,17,16,2025-09-29_16
AUDUSD,win,57509562.235001564,1495248618.110041,2025-09-29 18:00:00+00:00,2025-09-29 18:47:00+00:00,2025-09,2025-09-29,18,16,2025-09-29_16
AUDUSD,loss,-29904972.36220082,1465343645.7478402,2025-09-30 05:00:00+00:00,2025-09-30 07:41:00+00:00,2025-09,2025-09-30,5,4,2025-09-30_04
AUDUSD,win,14653436.457478402,1479997082.2053185,2025-09-30 11:00:00+00:00,2025-09-30 21:23:00+00:00,2025-09,2025-09-30,11,8,2025-09-30_08
AUDUSD,win,14799970.822053183,1494797053.0273716,2025-09-30 12:00:00+00:00,2025-09-30 15:44:00+00:00,2025-09,2025-09-30,12,12,2025-09-30_12
AUDUSD,loss,-29895941.060547434,1464901111.9668243,2025-09-30 14:00:00+00:00,2025-10-01 00:15:00+00:00,2025-09,2025-09-30,14,12,2025-09-30_12
AUDUSD,win,14649011.119668243,1479550123.0864925,2025-10-01 07:00:00+00:00,2025-10-01 14:47:00+00:00,2025-10,2025-10-01,7,4,2025-10-01_04
AUDUSD,loss,-29591002.46172985,1449959120.6247628,2025-10-01 10:00:00+00:00,2025-10-01 10:29:00+00:00,2025-10,2025-10-01,10,8,2025-10-01_08
AUDUSD,loss,-28999182.41249526,1420959938.2122674,2025-10-01 19:00:00+00:00,2025-10-02 00:39:00+00:00,2025-10,2025-10-01,19,16,2025-10-01_16
AUDUSD,loss,-28419198.764245346,1392540739.4480221,2025-10-01 22:00:00+00:00,2025-10-02 00:21:00+00:00,2025-10,2025-10-01,22,20,2025-10-01_20
AUDUSD,win,13925407.39448022,1406466146.8425024,2025-10-02 12:00:00+00:00,2025-10-03 07:40:00+00:00,2025-10,2025-10-02,12,12,2025-10-02_12
AUDUSD,loss,-28129322.93685005,1378336823.9056523,2025-10-02 14:00:00+00:00,2025-10-03 15:46:00+00:00,2025-10,2025-10-02,14,12,2025-10-02_12
AUDUSD,win,13783368.239056526,1392120192.1447089,2025-10-02 23:00:00+00:00,2025-10-03 01:39:00+00:00,2025-10,2025-10-02,23,20,2025-10-02_20
AUDUSD,loss,-27842403.842894178,1364277788.3018148,2025-10-03 00:00:00+00:00,2025-10-03 04:39:00+00:00,2025-10,2025-10-03,0,0,2025-10-03_00
AUDUSD,loss,-27285555.766036298,1336992232.5357785,2025-10-03 01:00:00+00:00,2025-10-03 02:32:00+00:00,2025-10,2025-10-03,1,0,2025-10-03_00
AUDUSD,loss,-26739844.65071557,1310252387.885063,2025-10-03 02:00:00+00:00,2025-10-03 02:32:00+00:00,2025-10,2025-10-03,2,0,2025-10-03_00
AUDUSD,loss,-26205047.757701255,1284047340.1273618,2025-10-03 03:00:00+00:00,2025-10-03 07:29:00+00:00,2025-10,2025-10-03,3,0,2025-10-03_00
AUDUSD,loss,-25680946.802547235,1258366393.3248146,2025-10-03 05:00:00+00:00,2025-10-03 06:31:00+00:00,2025-10,2025-10-03,5,4,2025-10-03_04
AUDUSD,win,12583663.933248146,1270950057.2580626,2025-10-03 07:00:00+00:00,2025-10-03 18:06:00+00:00,2025-10,2025-10-03,7,4,2025-10-03_04
AUDUSD,win,50838002.290322505,1321788059.5483851,2025-10-05 23:00:00+00:00,2025-10-06 02:01:00+00:00,2025-10,2025-10-05,23,20,2025-10-05_20
AUDUSD,win,13217880.595483853,1335005940.143869,2025-10-06 00:00:00+00:00,2025-10-06 08:24:00+00:00,2025-10,2025-10-06,0,0,2025-10-06_00
AUDUSD,loss,-26700118.802877378,1308305821.3409915,2025-10-06 02:00:00+00:00,2025-10-06 09:11:00+00:00,2025-10,2025-10-06,2,0,2025-10-06_00
AUDUSD,win,52332232.85363966,1360638054.194631,2025-10-06 11:00:00+00:00,2025-10-06 13:07:00+00:00,2025-10,2025-10-06,11,8,2025-10-06_08
AUDUSD,win,54425522.16778524,1415063576.3624165,2025-10-06 12:00:00+00:00,2025-10-07 03:22:00+00:00,2025-10,2025-10-06,12,12,2025-10-06_12
AUDUSD,win,56602543.05449666,1471666119.4169133,2025-10-07 15:00:00+00:00,2025-10-08 06:43:00+00:00,2025-10,2025-10-07,15,12,2025-10-07_12
AUDUSD,win,14716661.194169134,1486382780.6110823,2025-10-07 16:00:00+00:00,2025-10-08 13:10:00+00:00,2025-10,2025-10-07,16,16,2025-10-07_16
AUDUSD,win,59455311.2244433,1545838091.8355258,2025-10-07 18:00:00+00:00,2025-10-08 01:00:00+00:00,2025-10,2025-10-07,18,16,2025-10-07_16
AUDUSD,loss,-30916761.836710516,1514921329.9988153,2025-10-07 22:00:00+00:00,2025-10-07 22:52:00+00:00,2025-10,2025-10-07,22,20,2025-10-07_20
AUDUSD,win,60596853.19995261,1575518183.1987681,2025-10-07 23:00:00+00:00,2025-10-07 23:17:00+00:00,2025-10,2025-10-07,23,20,2025-10-07_20
AUDUSD,win,63020727.327950716,1638538910.5267189,2025-10-08 00:00:00+00:00,2025-10-08 02:18:00+00:00,2025-10,2025-10-08,0,0,2025-10-08_00
AUDUSD,loss,-32770778.21053438,1605768132.3161845,2025-10-08 02:00:00+00:00,2025-10-08 13:05:00+00:00,2025-10,2025-10-08,2,0,2025-10-08_00
AUDUSD,win,64230725.292647384,1669998857.608832,2025-10-09 00:00:00+00:00,2025-10-09 00:21:00+00:00,2025-10,2025-10-09,0,0,2025-10-09_00
AUDUSD,win,16699988.576088317,1686698846.1849203,2025-10-09 01:00:00+00:00,2025-10-09 06:20:00+00:00,2025-10,2025-10-09,1,0,2025-10-09_00
AUDUSD,win,16866988.461849205,1703565834.6467695,2025-10-09 03:00:00+00:00,2025-10-09 06:10:00+00:00,2025-10,2025-10-09,3,0,2025-10-09_00
AUDUSD,win,17035658.346467696,1720601492.9932373,2025-10-09 11:00:00+00:00,2025-10-09 11:24:00+00:00,2025-10,2025-10-09,11,8,2025-10-09_08
AUDUSD,loss,-34412029.85986475,1686189463.1333725,2025-10-09 12:00:00+00:00,2025-10-09 12:21:00+00:00,2025-10,2025-10-09,12,12,2025-10-09_12
AUDUSD,win,67447578.5253349,1753637041.6587076,2025-10-09 14:00:00+00:00,2025-10-10 15:26:00+00:00,2025-10,2025-10-09,14,12,2025-10-09_12
AUDUSD,win,70145481.66634831,1823782523.325056,2025-10-10 07:00:00+00:00,2025-10-10 15:18:00+00:00,2025-10,2025-10-10,7,4,2025-10-10_04
AUDUSD,loss,-36475650.46650113,1787306872.8585548,2025-10-10 11:00:00+00:00,2025-10-10 12:30:00+00:00,2025-10,2025-10-10,11,8,2025-10-10_08
AUDUSD,win,17873068.72858555,1805179941.5871403,2025-10-10 18:00:00+00:00,2025-10-12 21:04:00+00:00,2025-10,2025-10-10,18,16,2025-10-10_16
AUDUSD,win,18051799.415871404,1823231741.0030117,2025-10-10 19:00:00+00:00,2025-10-12 21:04:00+00:00,2025-10,2025-10-10,19,16,2025-10-10_16
AUDUSD,win,18232317.41003012,1841464058.4130418,2025-10-10 20:00:00+00:00,2025-10-12 21:04:00+00:00,2025-10,2025-10-10,20,20,2025-10-10_20
AUDUSD,win,73658562.33652166,1915122620.7495637,2025-10-13 19:00:00+00:00,2025-10-14 04:12:00+00:00,2025-10,2025-10-13,19,16,2025-10-13_16
AUDUSD,win,19151226.207495637,1934273846.9570594,2025-10-13 23:00:00+00:00,2025-10-13 23:22:00+00:00,2025-10,2025-10-13,23,20,2025-10-13_20
AUDUSD,loss,-38685476.9391412,1895588370.017918,2025-10-14 00:00:00+00:00,2025-10-14 00:43:00+00:00,2025-10,2025-10-14,0,0,2025-10-14_00
AUDUSD,win,75823534.80071673,1971411904.8186347,2025-10-14 02:00:00+00:00,2025-10-14 04:51:00+00:00,2025-10,2025-10-14,2,0,2025-10-14_00
AUDUSD,win,78856476.19274539,2050268381.0113802,2025-10-15 06:00:00+00:00,2025-10-15 06:15:00+00:00,2025-10,2025-10-15,6,4,2025-10-15_04
AUDUSD,loss,-41005367.620227605,2009263013.3911526,2025-10-15 07:00:00+00:00,2025-10-15 12:51:00+00:00,2025-10,2025-10-15,7,4,2025-10-15_04
AUDUSD,loss,-40185260.267823055,1969077753.1233296,2025-10-15 08:00:00+00:00,2025-10-15 12:51:00+00:00,2025-10,2025-10-15,8,8,2025-10-15_08
AUDUSD,loss,-39381555.06246659,1929696198.060863,2025-10-15 10:00:00+00:00,2025-10-15 12:40:00+00:00,2025-10,2025-10-15,10,8,2025-10-15_08
AUDUSD,win,77187847.92243452,2006884045.9832976,2025-10-15 11:00:00+00:00,2025-10-15 12:17:00+00:00,2025-10,2025-10-15,11,8,2025-10-15_08
AUDUSD,win,20068840.459832974,2026952886.4431305,2025-10-15 12:00:00+00:00,2025-10-15 14:04:00+00:00,2025-10,2025-10-15,12,12,2025-10-15_12
AUDUSD,win,81078115.45772523,2108031001.9008558,2025-10-16 11:00:00+00:00,2025-10-16 13:32:00+00:00,2025-10,2025-10-16,11,8,2025-10-16_08
AUDUSD,win,84321240.07603423,2192352241.97689,2025-10-16 12:00:00+00:00,2025-10-16 13:51:00+00:00,2025-10,2025-10-16,12,12,2025-10-16_12
AUDUSD,win,21923522.419768896,2214275764.396659,2025-10-16 13:00:00+00:00,2025-10-16 14:41:00+00:00,2025-10,2025-10-16,13,12,2025-10-16_12
AUDUSD,loss,-44285515.28793318,2169990249.1087255,2025-10-17 00:00:00+00:00,2025-10-17 01:08:00+00:00,2025-10,2025-10-17,0,0,2025-10-17_00
AUDUSD,loss,-43399804.98217451,2126590444.1265512,2025-10-17 01:00:00+00:00,2025-10-17 01:07:00+00:00,2025-10,2025-10-17,1,0,2025-10-17_00
AUDUSD,win,21265904.44126551,2147856348.5678167,2025-10-19 22:00:00+00:00,2025-10-20 03:54:00+00:00,2025-10,2025-10-19,22,20,2025-10-19_20
AUDUSD,win,21478563.485678166,2169334912.053495,2025-10-20 07:00:00+00:00,2025-10-20 13:28:00+00:00,2025-10,2025-10-20,7,4,2025-10-20_04
AUDUSD,win,21693349.12053495,2191028261.17403,2025-10-20 09:00:00+00:00,2025-10-20 13:28:00+00:00,2025-10,2025-10-20,9,8,2025-10-20_08
AUDUSD,loss,-43820565.2234806,2147207695.9505491,2025-10-20 10:00:00+00:00,2025-10-20 14:13:00+00:00,2025-10,2025-10-20,10,8,2025-10-20_08
AUDUSD,win,21472076.959505487,2168679772.9100547,2025-10-20 11:00:00+00:00,2025-10-20 11:31:00+00:00,2025-10,2025-10-20,11,8,2025-10-20_08
AUDUSD,win,21686797.72910055,2190366570.6391554,2025-10-20 18:00:00+00:00,2025-10-20 18:26:00+00:00,2025-10,2025-10-20,18,16,2025-10-20_16
AUDUSD,win,21903665.706391554,2212270236.3455467,2025-10-20 19:00:00+00:00,2025-10-21 01:29:00+00:00,2025-10,2025-10-20,19,16,2025-10-20_16
AUDUSD,win,88490809.45382185,2300761045.7993684,2025-10-20 20:00:00+00:00,2025-10-21 00:37:00+00:00,2025-10,2025-10-20,20,20,2025-10-20_20
AUDUSD,win,23007610.45799368,2323768656.257362,2025-10-20 22:00:00+00:00,2025-10-21 01:29:00+00:00,2025-10,2025-10-20,22,20,2025-10-20_20
AUDUSD,win,23237686.56257362,2347006342.8199353,2025-10-21 06:00:00+00:00,2025-10-21 11:12:00+00:00,2025-10,2025-10-21,6,4,2025-10-21_04
AUDUSD,loss,-46940126.85639871,2300066215.9635367,2025-10-21 11:00:00+00:00,2025-10-21 11:06:00+00:00,2025-10,2025-10-21,11,8,2025-10-21_08
AUDUSD,win,92002648.63854147,2392068864.6020784,2025-10-21 13:00:00+00:00,2025-10-21 13:46:00+00:00,2025-10,2025-10-21,13,12,2025-10-21_12
AUDUSD,loss,-47841377.29204157,2344227487.3100367,2025-10-21 14:00:00+00:00,2025-10-21 15:06:00+00:00,2025-10,2025-10-21,14,12,2025-10-21_12
AUDUSD,win,23442274.873100366,2367669762.183137,2025-10-22 04:00:00+00:00,2025-10-22 08:16:00+00:00,2025-10,2025-10-22,4,4,2025-10-22_04
AUDUSD,win,23676697.62183137,2391346459.8049684,2025-10-22 16:00:00+00:00,2025-10-22 16:16:00+00:00,2025-10,2025-10-22,16,16,2025-10-22_16
AUDUSD,win,23913464.598049685,2415259924.403018,2025-10-22 17:00:00+00:00,2025-10-23 01:00:00+00:00,2025-10,2025-10-22,17,16,2025-10-22_16
AUDUSD,win,24152599.24403018,2439412523.647048,2025-10-22 23:00:00+00:00,2025-10-23 00:50:00+00:00,2025-10,2025-10-22,23,20,2025-10-22_20
AUDUSD,loss,-48788250.47294096,2390624273.174107,2025-10-23 00:00:00+00:00,2025-10-23 01:00:00+00:00,2025-10,2025-10-23,0,0,2025-10-23_00
AUDUSD,loss,-47812485.46348214,2342811787.7106247,2025-10-23 01:00:00+00:00,2025-10-23 01:01:00+00:00,2025-10,2025-10-23,1,0,2025-10-23_00
AUDUSD,loss,-46856235.754212484,2295955551.9564123,2025-10-23 10:00:00+00:00,2025-10-23 10:45:00+00:00,2025-10,2025-10-23,10,8,2025-10-23_08
AUDUSD,loss,-45919111.039128244,2250036440.917284,2025-10-23 15:00:00+00:00,2025-10-24 02:41:00+00:00,2025-10,2025-10-23,15,12,2025-10-23_12
AUDUSD,loss,-45000728.81834568,2205035712.0989385,2025-10-23 16:00:00+00:00,2025-10-24 02:29:00+00:00,2025-10,2025-10-23,16,16,2025-10-23_16
AUDUSD,win,22050357.120989386,2227086069.219928,2025-10-24 05:00:00+00:00,2025-10-24 06:01:00+00:00,2025-10,2025-10-24,5,4,2025-10-24_04
AUDUSD,win,133625164.15319568,2360711233.3731236,2025-10-24 12:00:00+00:00,2025-10-24 12:30:00+00:00,2025-10,2025-10-24,12,12,2025-10-24_12
AUDUSD,win,94428449.33492495,2455139682.7080483,2025-10-24 13:00:00+00:00,2025-10-29 00:30:00+00:00,2025-10,2025-10-24,13,12,2025-10-24_12
AUDUSD,win,24551396.827080484,2479691079.5351286,2025-10-24 19:00:00+00:00,2025-10-24 20:41:00+00:00,2025-10,2025-10-24,19,16,2025-10-24_16
AUDUSD,win,148781464.7721077,2628472544.307236,2025-10-24 20:00:00+00:00,2025-10-26 21:04:00+00:00,2025-10,2025-10-24,20,20,2025-10-24_20
AUDUSD,win,26284725.443072364,2654757269.7503085,2025-10-27 03:00:00+00:00,2025-10-27 07:18:00+00:00,2025-10,2025-10-27,3,0,2025-10-27_00
AUDUSD,loss,-53095145.39500617,2601662124.3553023,2025-10-27 04:00:00+00:00,2025-10-27 04:09:00+00:00,2025-10,2025-10-27,4,4,2025-10-27_04
AUDUSD,win,104066484.9742121,2705728609.3295145,2025-10-27 05:00:00+00:00,2025-10-27 06:27:00+00:00,2025-10,2025-10-27,5,4,2025-10-27_04
AUDUSD,win,27057286.093295146,2732785895.4228096,2025-10-27 06:00:00+00:00,2025-10-27 07:14:00+00:00,2025-10,2025-10-27,6,4,2025-10-27_04
AUDUSD,win,27327858.954228096,2760113754.3770375,2025-10-27 09:00:00+00:00,2025-10-30 12:00:00+00:00,2025-10,2025-10-27,9,8,2025-10-27_08
AUDUSD,win,27601137.543770373,2787714891.920808,2025-10-27 15:00:00+00:00,2025-10-28 06:56:00+00:00,2025-10,2025-10-27,15,12,2025-10-27_12
AUDUSD,win,27877148.91920808,2815592040.840016,2025-10-27 16:00:00+00:00,2025-10-28 06:35:00+00:00,2025-10,2025-10-27,16,16,2025-10-27_16
AUDUSD,win,28155920.40840016,2843747961.248416,2025-10-27 18:00:00+00:00,2025-10-28 01:23:00+00:00,2025-10,2025-10-27,18,16,2025-10-27_16
AUDUSD,loss,-56874959.22496832,2786873002.0234475,2025-10-28 23:00:00+00:00,2025-10-28 23:09:00+00:00,2025-10,2025-10-28,23,20,2025-10-28_20
AUDUSD,loss,-55737460.04046895,2731135541.9829783,2025-10-29 01:00:00+00:00,2025-10-29 18:36:00+00:00,2025-10,2025-10-29,1,0,2025-10-29_00
AUDUSD,win,27311355.419829786,2758446897.402808,2025-10-29 03:00:00+00:00,2025-10-29 08:49:00+00:00,2025-10,2025-10-29,3,0,2025-10-29_00
AUDUSD,win,27584468.97402808,2786031366.3768363,2025-10-29 06:00:00+00:00,2025-10-29 08:46:00+00:00,2025-10,2025-10-29,6,4,2025-10-29_04
AUDUSD,win,27860313.663768362,2813891680.0406046,2025-10-29 15:00:00+00:00,2025-10-29 18:04:00+00:00,2025-10,2025-10-29,15,12,2025-10-29_12
AUDUSD,loss,-56277833.600812085,2757613846.4397926,2025-10-29 18:00:00+00:00,2025-10-29 18:04:00+00:00,2025-10,2025-10-29,18,16,2025-10-29_16
AUDUSD,win,110304553.85759172,2867918400.2973843,2025-10-29 23:00:00+00:00,2025-10-29 23:47:00+00:00,2025-10,2025-10-29,23,20,2025-10-29_20
AUDUSD,win,28679184.002973847,2896597584.3003583,2025-10-30 00:00:00+00:00,2025-10-30 04:11:00+00:00,2025-10,2025-10-30,0,0,2025-10-30_00
AUDUSD,loss,-57931951.686007164,2838665632.6143513,2025-10-30 02:00:00+00:00,2025-10-30 04:11:00+00:00,2025-10,2025-10-30,2,0,2025-10-30_00
AUDUSD,win,113546625.30457406,2952212257.918926,2025-10-30 07:00:00+00:00,2025-11-03 14:32:00+00:00,2025-10,2025-10-30,7,4,2025-10-30_04
AUDUSD,win,118088490.31675702,3070300748.235683,2025-10-30 10:00:00+00:00,2025-11-03 14:51:00+00:00,2025-10,2025-10-30,10,8,2025-10-30_08
AUDUSD,win,30703007.48235683,3101003755.71804,2025-10-31 03:00:00+00:00,2025-10-31 14:59:00+00:00,2025-10,2025-10-31,3,0,2025-10-31_00
AUDUSD,win,124040150.22872159,3225043905.9467616,2025-10-31 05:00:00+00:00,2025-10-31 06:55:00+00:00,2025-10,2025-10-31,5,4,2025-10-31_04
AUDUSD,win,32250439.059467617,3257294345.0062294,2025-10-31 16:00:00+00:00,2025-10-31 16:33:00+00:00,2025-10,2025-10-31,16,16,2025-10-31_16
AUDUSD,win,32572943.450062294,3289867288.4562917,2025-11-03 03:00:00+00:00,2025-11-03 08:40:00+00:00,2025-11,2025-11-03,3,0,2025-11-03_00
AUDUSD,loss,-65797345.769125834,3224069942.6871657,2025-11-03 06:00:00+00:00,2025-11-03 07:29:00+00:00,2025-11,2025-11-03,6,4,2025-11-03_04
AUDUSD,win,128962797.70748661,3353032740.3946524,2025-11-03 08:00:00+00:00,2025-11-03 14:35:00+00:00,2025-11,2025-11-03,8,8,2025-11-03_08
AUDUSD,win,134121309.61578609,3487154050.0104384,2025-11-03 10:00:00+00:00,2025-11-04 05:42:00+00:00,2025-11,2025-11-03,10,8,2025-11-03_08
AUDUSD,loss,-69743081.00020878,3417410969.0102296,2025-11-03 12:00:00+00:00,2025-11-03 12:37:00+00:00,2025-11,2025-11-03,12,12,2025-11-03_12
AUDUSD,win,136696438.76040918,3554107407.7706385,2025-11-03 13:00:00+00:00,2025-11-03 14:34:00+00:00,2025-11,2025-11-03,13,12,2025-11-03_12
AUDUSD,win,35541074.07770638,3589648481.848345,2025-11-04 04:00:00+00:00,2025-11-04 04:20:00+00:00,2025-11,2025-11-04,4,4,2025-11-04_04
AUDUSD,win,143585939.2739338,3733234421.1222787,2025-11-04 05:00:00+00:00,2025-11-04 06:09:00+00:00,2025-11,2025-11-04,5,4,2025-11-04_04
AUDUSD,loss,-74664688.4224456,3658569732.699833,2025-11-04 08:00:00+00:00,2025-11-04 08:24:00+00:00,2025-11,2025-11-04,8,8,2025-11-04_08
AUDUSD,win,146342789.30799332,3804912522.0078263,2025-11-04 09:00:00+00:00,2025-11-05 00:41:00+00:00,2025-11,2025-11-04,9,8,2025-11-04_08
AUDUSD,win,38049125.22007827,3842961647.227905,2025-11-05 00:00:00+00:00,2025-11-05 03:03:00+00:00,2025-11,2025-11-05,0,0,2025-11-05_00
AUDUSD,loss,-76859232.9445581,3766102414.2833467,2025-11-05 10:00:00+00:00,2025-11-05 14:54:00+00:00,2025-11,2025-11-05,10,8,2025-11-05_08
AUDUSD,win,150644096.57133386,3916746510.85468,2025-11-06 07:00:00+00:00,2025-11-06 07:21:00+00:00,2025-11,2025-11-06,7,4,2025-11-06_04
AUDUSD,loss,-78334930.21709359,3838411580.6375866,2025-11-06 08:00:00+00:00,2025-11-06 08:43:00+00:00,2025-11,2025-11-06,8,8,2025-11-06_08
AUDUSD,loss,-76768231.61275174,3761643349.0248346,2025-11-06 09:00:00+00:00,2025-11-06 14:08:00+00:00,2025-11,2025-11-06,9,8,2025-11-06_08
AUDUSD,win,150465733.96099338,3912109082.985828,2025-11-09 23:00:00+00:00,2025-11-09 23:04:00+00:00,2025-11,2025-11-09,23,20,2025-11-09_20
AUDUSD,win,156484363.31943315,4068593446.305261,2025-11-10 00:00:00+00:00,2025-11-12 08:49:00+00:00,2025-11,2025-11-10,0,0,2025-11-10_00
AUDUSD,win,162743737.85221046,4231337184.1574717,2025-11-10 04:00:00+00:00,2025-11-10 04:52:00+00:00,2025-11,2025-11-10,4,4,2025-11-10_04
AUDUSD,win,42313371.84157472,4273650555.9990463,2025-11-10 05:00:00+00:00,2025-11-10 14:12:00+00:00,2025-11,2025-11-10,5,4,2025-11-10_04
AUDUSD,win,170946022.23996186,4444596578.239009,2025-11-10 07:00:00+00:00,2025-11-10 08:37:00+00:00,2025-11,2025-11-10,7,4,2025-11-10_04
AUDUSD,win,44445965.78239009,4489042544.021399,2025-11-10 08:00:00+00:00,2025-11-10 11:23:00+00:00,2025-11,2025-11-10,8,8,2025-11-10_08
AUDUSD,loss,-89780850.88042797,4399261693.14097,2025-11-10 10:00:00+00:00,2025-11-10 13:54:00+00:00,2025-11,2025-11-10,10,8,2025-11-10_08
AUDUSD,win,43992616.9314097,4443254310.07238,2025-11-11 11:00:00+00:00,2025-11-11 15:36:00+00:00,2025-11,2025-11-11,11,8,2025-11-11_08
AUDUSD,win,177730172.40289518,4620984482.475276,2025-11-11 13:00:00+00:00,2025-11-11 13:18:00+00:00,2025-11,2025-11-11,13,12,2025-11-11_12
AUDUSD,loss,-92419689.64950553,4528564792.82577,2025-11-11 14:00:00+00:00,2025-11-11 15:55:00+00:00,2025-11,2025-11-11,14,12,2025-11-11_12
AUDUSD,win,45285647.928257704,4573850440.754028,2025-11-12 03:00:00+00:00,2025-11-12 04:05:00+00:00,2025-11,2025-11-12,3,0,2025-11-12_00
AUDUSD,loss,-91477008.81508057,4482373431.938948,2025-11-12 04:00:00+00:00,2025-11-12 04:18:00+00:00,2025-11,2025-11-12,4,4,2025-11-12_04
AUDUSD,win,44823734.31938948,4527197166.258337,2025-11-12 16:00:00+00:00,2025-11-12 21:15:00+00:00,2025-11,2025-11-12,16,16,2025-11-12_16
AUDUSD,win,45271971.66258337,4572469137.92092,2025-11-12 18:00:00+00:00,2025-11-12 19:28:00+00:00,2025-11,2025-11-12,18,16,2025-11-12_16
AUDUSD,loss,-91449382.75841841,4481019755.162502,2025-11-12 23:00:00+00:00,2025-11-12 23:02:00+00:00,2025-11,2025-11-12,23,20,2025-11-12_20
AUDUSD,win,44810197.55162502,4525829952.714128,2025-11-13 01:00:00+00:00,2025-11-13 13:33:00+00:00,2025-11,2025-11-13,1,0,2025-11-13_00
AUDUSD,win,181033198.1085651,4706863150.822693,2025-11-13 07:00:00+00:00,2025-11-13 07:24:00+00:00,2025-11,2025-11-13,7,4,2025-11-13_04
AUDUSD,loss,-94137263.01645386,4612725887.806239,2025-11-13 08:00:00+00:00,2025-11-13 13:11:00+00:00,2025-11,2025-11-13,8,8,2025-11-13_08
AUDUSD,loss,-92254517.7561248,4520471370.050115,2025-11-13 23:00:00+00:00,2025-11-13 23:23:00+00:00,2025-11,2025-11-13,23,20,2025-11-13_20
AUDUSD,win,45204713.700501144,4565676083.750616,2025-11-14 01:00:00+00:00,2025-11-14 04:53:00+00:00,2025-11,2025-11-14,1,0,2025-11-14_00
AUDUSD,win,182627043.35002467,4748303127.100641,2025-11-14 07:00:00+00:00,2025-11-14 11:17:00+00:00,2025-11,2025-11-14,7,4,2025-11-14_04
AUDUSD,win,189932125.08402565,4938235252.184667,2025-11-14 09:00:00+00:00,2025-11-14 10:55:00+00:00,2025-11,2025-11-14,9,8,2025-11-14_08
AUDUSD,win,49382352.521846674,4987617604.706513,2025-11-14 10:00:00+00:00,2025-11-14 12:53:00+00:00,2025-11,2025-11-14,10,8,2025-11-14_08
AUDUSD,loss,-99752352.09413026,4887865252.612383,2025-11-14 15:00:00+00:00,2025-11-17 02:03:00+00:00,2025-11,2025-11-14,15,12,2025-11-14_12
AUDUSD,win,195514610.10449532,5083379862.716878,2025-11-14 20:00:00+00:00,2025-11-17 01:57:00+00:00,2025-11,2025-11-14,20,20,2025-11-14_20
AUDUSD,win,203335194.5086751,5286715057.225553,2025-11-14 21:00:00+00:00,2025-11-17 01:50:00+00:00,2025-11,2025-11-14,21,20,2025-11-14_20
AUDUSD,win,211468602.28902212,5498183659.514574,2025-11-16 23:00:00+00:00,2025-11-17 02:03:00+00:00,2025-11,2025-11-16,23,20,2025-11-16_20
AUDUSD,win,219927346.38058296,5718111005.895158,2025-11-17 00:00:00+00:00,2025-11-17 03:31:00+00:00,2025-11,2025-11-17,0,0,2025-11-17_00
AUDUSD,win,57181110.05895159,5775292115.954109,2025-11-17 01:00:00+00:00,2025-11-17 07:08:00+00:00,2025-11,2025-11-17,1,0,2025-11-17_00
AUDUSD,win,231011684.63816437,6006303800.592274,2025-11-17 11:00:00+00:00,2025-11-18 04:11:00+00:00,2025-11,2025-11-17,11,8,2025-11-17_08
AUDUSD,loss,-120126076.01184547,5886177724.580428,2025-11-17 12:00:00+00:00,2025-11-17 12:28:00+00:00,2025-11,2025-11-17,12,12,2025-11-17_12
