sym,result,pnl,equity,risk_pct,time,month,date
GBPUSD,win,37356.86206925583,3773043.0689948387,0.02,2026-01-14 09:00:00+00:00,2026-01,2026-01-14
XAUUSD,win,37730.430689948385,3810773.4996847874,0.02,2026-01-14 11:00:00+00:00,2026-01,2026-01-14
AUDUSD,win,38107.734996847874,3848881.234681635,0.02,2026-01-14 11:00:00+00:00,2026-01,2026-01-14
GBPUSD,win,38488.812346816354,3887370.0470284517,0.02,2026-01-14 11:00:00+00:00,2026-01,2026-01-14
XAUUSD,win,38873.700470284515,3926243.7474987363,0.02,2026-01-14 12:00:00+00:00,2026-01,2026-01-14
AUDUSD,win,157049.74989994944,4083293.4973986857,0.02,2026-01-14 13:00:00+00:00,2026-01,2026-01-14
AUDUSD,loss,-81665.8699479737,4001627.627450712,0.02,2026-01-14 14:00:00+00:00,2026-01,2026-01-14
USDJPY,loss,-80032.55254901425,3921595.0749016977,0.02,2026-01-14 15:00:00+00:00,2026-01,2026-01-14
AUDUSD,win,39215.950749016985,3960811.0256507145,0.02,2026-01-14 16:00:00+00:00,2026-01,2026-01-14
GBPUSD,win,158432.4410260286,4119243.4666767432,0.02,2026-01-14 16:00:00+00:00,2026-01,2026-01-14
AUDUSD,loss,-82384.86933353487,4036858.5973432083,0.02,2026-01-14 17:00:00+00:00,2026-01,2026-01-14
GBPUSD,win,40368.585973432084,4077227.1833166406,0.02,2026-01-14 17:00:00+00:00,2026-01,2026-01-14
USDCAD,win,163089.08733266563,4240316.2706493065,0.02,2026-01-14 21:00:00+00:00,2026-01,2026-01-14
USDJPY,loss,-84806.32541298613,4155509.94523632,0.02,2026-01-14 21:00:00+00:00,2026-01,2026-01-14
USDCAD,win,166220.39780945284,4321730.343045773,0.02,2026-01-14 23:00:00+00:00,2026-01,2026-01-14
EURUSD,win,172869.21372183092,4494599.556767603,0.02,2026-01-14 23:00:00+00:00,2026-01,2026-01-14
GBPUSD,win,44945.99556767604,4539545.552335279,0.02,2026-01-14 23:00:00+00:00,2026-01,2026-01-14
USDCAD,win,181581.82209341117,4721127.37442869,0.02,2026-01-15 00:00:00+00:00,2026-01,2026-01-15
EURUSD,win,188845.09497714762,4909972.469405838,0.02,2026-01-15 00:00:00+00:00,2026-01,2026-01-15
GBPUSD,win,49099.72469405839,4959072.194099897,0.02,2026-01-15 00:00:00+00:00,2026-01,2026-01-15
EURUSD,win,49590.72194099898,5008662.9160408955,0.02,2026-01-15 01:00:00+00:00,2026-01,2026-01-15
USDCAD,win,200346.51664163583,5209009.432682531,0.02,2026-01-15 02:00:00+00:00,2026-01,2026-01-15
GBPUSD,win,52090.09432682531,5261099.527009356,0.02,2026-01-15 02:00:00+00:00,2026-01,2026-01-15
USDCAD,win,210443.98108037424,5471543.5080897305,0.02,2026-01-15 03:00:00+00:00,2026-01,2026-01-15
EURUSD,win,54715.4350808973,5526258.943170628,0.02,2026-01-15 03:00:00+00:00,2026-01,2026-01-15
USDCHF,win,219977.66968240176,5746236.612853029,0.02,2026-01-15 03:00:00+00:00,2026-01,2026-01-15
EURUSD,win,229849.46451412115,5976086.07736715,0.02,2026-01-15 04:00:00+00:00,2026-01,2026-01-15
GBPUSD,loss,-119521.72154734301,5856564.355819807,0.02,2026-01-15 04:00:00+00:00,2026-01,2026-01-15
NZDUSD,loss,-126544.82339441813,5730019.53242539,0.02,2026-01-15 05:00:00+00:00,2026-01,2026-01-15
USDJPY,loss,-114600.39064850779,5615419.141776882,0.02,2026-01-15 05:00:00+00:00,2026-01,2026-01-15
USDCAD,win,56154.19141776882,5671573.333194651,0.02,2026-01-15 06:00:00+00:00,2026-01,2026-01-15
EURUSD,win,56715.73333194651,5728289.066526597,0.02,2026-01-15 06:00:00+00:00,2026-01,2026-01-15
USDCAD,win,57282.89066526597,5785571.957191863,0.02,2026-01-15 07:00:00+00:00,2026-01,2026-01-15
USDCAD,win,57855.71957191864,5843427.676763781,0.02,2026-01-15 08:00:00+00:00,2026-01,2026-01-15
AUDUSD,loss,-116868.55353527561,5726559.123228506,0.02,2026-01-15 09:00:00+00:00,2026-01,2026-01-15
USDJPY,loss,-114531.18246457013,5612027.940763936,0.02,2026-01-15 10:00:00+00:00,2026-01,2026-01-15
EURUSD,win,224481.11763055745,5836509.058394494,0.02,2026-01-15 11:00:00+00:00,2026-01,2026-01-15
AUDUSD,win,233460.36233577976,6069969.420730273,0.02,2026-01-15 11:00:00+00:00,2026-01,2026-01-15
USDCHF,win,240859.26817030774,6310828.688900581,0.02,2026-01-15 11:00:00+00:00,2026-01,2026-01-15
NZDUSD,win,242617.66619013224,6553446.355090712,0.02,2026-01-15 11:00:00+00:00,2026-01,2026-01-15
USDJPY,win,65534.46355090712,6618980.81864162,0.02,2026-01-15 11:00:00+00:00,2026-01,2026-01-15
AUDUSD,win,264759.2327456648,6883740.051387285,0.02,2026-01-15 12:00:00+00:00,2026-01,2026-01-15
USDCHF,win,68837.40051387285,6952577.451901157,0.02,2026-01-15 12:00:00+00:00,2026-01,2026-01-15
NZDUSD,win,69525.77451901158,7022103.226420169,0.02,2026-01-15 12:00:00+00:00,2026-01,2026-01-15
USDCAD,win,70221.03226420168,7092324.258684371,0.02,2026-01-15 13:00:00+00:00,2026-01,2026-01-15
AUDUSD,win,70923.24258684371,7163247.501271214,0.02,2026-01-15 13:00:00+00:00,2026-01,2026-01-15
USDJPY,win,71632.47501271215,7234879.9762839265,0.02,2026-01-15 13:00:00+00:00,2026-01,2026-01-15
USDCAD,loss,-144697.59952567852,7090182.376758248,0.02,2026-01-15 14:00:00+00:00,2026-01,2026-01-15
AUDUSD,win,70901.82376758248,7161084.2005258305,0.02,2026-01-15 15:00:00+00:00,2026-01,2026-01-15
USDJPY,win,71610.84200525831,7232695.042531089,0.02,2026-01-15 20:00:00+00:00,2026-01,2026-01-15
USDJPY,loss,-144653.90085062178,7088041.141680467,0.02,2026-01-15 21:00:00+00:00,2026-01,2026-01-15
USDCAD,win,70880.41141680467,7158921.553097271,0.02,2026-01-16 00:00:00+00:00,2026-01,2026-01-16
USDCAD,loss,-143178.43106194542,7015743.1220353255,0.02,2026-01-16 01:00:00+00:00,2026-01,2026-01-16
AUDUSD,win,70157.43122035326,7085900.553255679,0.02,2026-01-16 03:00:00+00:00,2026-01,2026-01-16
USDJPY,win,70859.0055325568,7156759.558788236,0.02,2026-01-16 08:00:00+00:00,2026-01,2026-01-16
USDJPY,win,71567.59558788236,7228327.154376118,0.02,2026-01-16 10:00:00+00:00,2026-01,2026-01-16
USDJPY,win,72283.27154376119,7300610.425919879,0.02,2026-01-16 11:00:00+00:00,2026-01,2026-01-16
EURUSD,loss,-146012.2085183976,7154598.217401481,0.02,2026-01-16 15:00:00+00:00,2026-01,2026-01-16
GBPUSD,win,286183.9286960593,7440782.14609754,0.02,2026-01-16 15:00:00+00:00,2026-01,2026-01-16
USDCHF,loss,-152500.50143078997,7288281.64466675,0.02,2026-01-16 15:00:00+00:00,2026-01,2026-01-16
AUDUSD,loss,-145765.632893335,7142516.011773415,0.02,2026-01-16 16:00:00+00:00,2026-01,2026-01-16
GBPUSD,win,71425.16011773415,7213941.171891149,0.02,2026-01-16 16:00:00+00:00,2026-01,2026-01-16
EURUSD,win,72139.41171891149,7286080.583610061,0.02,2026-01-16 18:00:00+00:00,2026-01,2026-01-16
GBPUSD,win,72860.80583610061,7358941.389446162,0.02,2026-01-16 18:00:00+00:00,2026-01,2026-01-16
USDJPY,win,294357.65557784645,7653299.045024008,0.02,2026-01-16 20:00:00+00:00,2026-01,2026-01-16
XAUUSD,win,76532.99045024008,7729832.035474247,0.02,2026-01-19 02:00:00+00:00,2026-01,2026-01-19
XAUUSD,win,77298.32035474246,7807130.355828989,0.02,2026-01-19 03:00:00+00:00,2026-01,2026-01-19
USDCAD,win,312285.21423315955,8119415.570062149,0.02,2026-01-19 04:00:00+00:00,2026-01,2026-01-19
XAUUSD,win,283859.5710267985,8403275.141088948,0.02,2026-01-19 04:00:00+00:00,2026-01,2026-01-19
XAUUSD,win,84032.75141088948,8487307.892499838,0.02,2026-01-19 05:00:00+00:00,2026-01,2026-01-19
USDCAD,win,84873.07892499838,8572180.971424837,0.02,2026-01-19 07:00:00+00:00,2026-01,2026-01-19
USDCAD,win,342887.2388569935,8915068.21028183,0.02,2026-01-19 09:00:00+00:00,2026-01,2026-01-19
NZDUSD,win,351686.4918797483,9266754.702161578,0.02,2026-01-19 09:00:00+00:00,2026-01,2026-01-19
USDCAD,win,370670.18808646314,9637424.890248042,0.02,2026-01-19 10:00:00+00:00,2026-01,2026-01-19
NZDUSD,win,380922.1393426128,10018347.029590655,0.02,2026-01-19 10:00:00+00:00,2026-01,2026-01-19
EURUSD,win,400733.8811836262,10419080.910774281,0.02,2026-01-19 12:00:00+00:00,2026-01,2026-01-19
AUDUSD,win,416763.23643097124,10835844.147205252,0.02,2026-01-19 12:00:00+00:00,2026-01,2026-01-19
GBPUSD,win,433433.76588821004,11269277.91309346,0.02,2026-01-19 12:00:00+00:00,2026-01,2026-01-19
USDCHF,win,449179.8922092394,11718457.8053027,0.02,2026-01-19 12:00:00+00:00,2026-01,2026-01-19
AUDUSD,win,468738.31221210805,12187196.117514808,0.02,2026-01-19 13:00:00+00:00,2026-01,2026-01-19
GBPUSD,win,487487.84470059234,12674683.9622154,0.02,2026-01-19 13:00:00+00:00,2026-01,2026-01-19
USDCHF,win,505344.4199628977,13180028.382178297,0.02,2026-01-19 13:00:00+00:00,2026-01,2026-01-19
EURUSD,win,527201.1352871319,13707229.517465428,0.02,2026-01-19 14:00:00+00:00,2026-01,2026-01-19
GBPUSD,win,137072.29517465428,13844301.812640082,0.02,2026-01-19 14:00:00+00:00,2026-01,2026-01-19
AUDUSD,win,553772.0725056033,14398073.885145685,0.02,2026-01-19 15:00:00+00:00,2026-01,2026-01-19
EURUSD,win,575922.9554058274,14973996.84055151,0.02,2026-01-19 16:00:00+00:00,2026-01,2026-01-19
AUDUSD,loss,-299479.9368110302,14674516.90374048,0.02,2026-01-19 17:00:00+00:00,2026-01,2026-01-19
GBPUSD,loss,-293490.33807480964,14381026.565665672,0.02,2026-01-19 17:00:00+00:00,2026-01,2026-01-19
USDCAD,loss,-287620.53131331346,14093406.034352358,0.02,2026-01-19 18:00:00+00:00,2026-01,2026-01-19
XAUUSD,loss,-283059.33947236923,13810346.69487999,0.02,2026-01-19 18:00:00+00:00,2026-01,2026-01-19
EURUSD,loss,-276206.9338975998,13534139.76098239,0.02,2026-01-19 18:00:00+00:00,2026-01,2026-01-19
NZDUSD,loss,-323434.61889224313,13210705.142090147,0.02,2026-01-19 19:00:00+00:00,2026-01,2026-01-19
EURUSD,win,528428.2056836059,13739133.347773753,0.02,2026-01-20 03:00:00+00:00,2026-01,2026-01-20
AUDUSD,win,549565.3339109501,14288698.681684703,0.02,2026-01-20 03:00:00+00:00,2026-01,2026-01-20
USDCHF,win,569212.3748033753,14857911.056488078,0.02,2026-01-20 03:01:00+00:00,2026-01,2026-01-20
XAUUSD,win,519690.4622047482,15377601.518692825,0.02,2026-01-20 04:00:00+00:00,2026-01,2026-01-20
EURUSD,win,615104.060747713,15992705.579440538,0.02,2026-01-20 07:00:00+00:00,2026-01,2026-01-20
USDCHF,win,638007.2592779698,16630712.838718507,0.02,2026-01-20 07:00:00+00:00,2026-01,2026-01-20
EURUSD,win,166307.12838718508,16797019.967105694,0.02,2026-01-20 08:00:00+00:00,2026-01,2026-01-20
USDCHF,win,167970.19967105697,16964990.16677675,0.02,2026-01-20 08:00:00+00:00,2026-01,2026-01-20
NZDUSD,win,169649.9016677675,17134640.068444517,0.02,2026-01-20 08:00:00+00:00,2026-01,2026-01-20
GBPUSD,loss,-342692.80136889033,16791947.267075628,0.02,2026-01-20 10:00:00+00:00,2026-01,2026-01-20
AUDUSD,win,167919.47267075628,16959866.739746384,0.02,2026-01-20 15:00:00+00:00,2026-01,2026-01-20
NZDUSD,win,169598.66739746384,17129465.40714385,0.02,2026-01-20 15:00:00+00:00,2026-01,2026-01-20
AUDUSD,win,685178.616285754,17814644.023429606,0.02,2026-01-20 16:00:00+00:00,2026-01,2026-01-20
AUDUSD,win,178146.44023429605,17992790.463663902,0.02,2026-01-20 18:00:00+00:00,2026-01,2026-01-20
USDCAD,loss,-359855.80927327805,17632934.654390626,0.02,2026-01-21 00:00:00+00:00,2026-01,2026-01-21
XAUUSD,win,616857.9919184058,18249792.646309033,0.02,2026-01-21 00:00:00+00:00,2026-01,2026-01-21
AUDUSD,win,182497.92646309032,18432290.572772123,0.02,2026-01-21 00:00:00+00:00,2026-01,2026-01-21
GBPUSD,loss,-368645.81145544245,18063644.76131668,0.02,2026-01-21 00:00:00+00:00,2026-01,2026-01-21
USDJPY,loss,-361272.89522633364,17702371.866090346,0.02,2026-01-21 00:00:00+00:00,2026-01,2026-01-21
NZDUSD,win,177023.71866090345,17879395.58475125,0.02,2026-01-21 00:02:00+00:00,2026-01,2026-01-21
USDCAD,win,178793.9558475125,18058189.54059876,0.02,2026-01-21 01:00:00+00:00,2026-01,2026-01-21
AUDUSD,win,180581.89540598763,18238771.43600475,0.02,2026-01-21 01:00:00+00:00,2026-01,2026-01-21
AUDUSD,loss,-364775.428720095,17873996.007284656,0.02,2026-01-21 02:00:00+00:00,2026-01,2026-01-21
NZDUSD,win,710161.3370846512,18584157.344369307,0.02,2026-01-21 02:00:00+00:00,2026-01,2026-01-21
USDJPY,loss,-371683.14688738616,18212474.197481923,0.02,2026-01-21 04:00:00+00:00,2026-01,2026-01-21
NZDUSD,win,708723.911087649,18921198.108569574,0.02,2026-01-21 04:01:00+00:00,2026-01,2026-01-21
NZDUSD,win,745131.3644480414,19666329.473017614,0.02,2026-01-21 05:01:00+00:00,2026-01,2026-01-21
USDJPY,loss,-393326.5894603523,19273002.883557264,0.02,2026-01-21 06:00:00+00:00,2026-01,2026-01-21
GBPUSD,loss,-385460.0576711453,18887542.82588612,0.02,2026-01-21 07:00:00+00:00,2026-01,2026-01-21
USDJPY,win,188875.42825886118,19076418.25414498,0.02,2026-01-21 07:00:00+00:00,2026-01,2026-01-21
AUDUSD,loss,-381528.36508289963,18694889.88906208,0.02,2026-01-21 09:00:00+00:00,2026-01,2026-01-21
GBPUSD,win,747795.5955624832,19442685.484624565,0.02,2026-01-21 09:00:00+00:00,2026-01,2026-01-21
NZDUSD,win,194426.8548462456,19637112.33947081,0.02,2026-01-21 09:00:00+00:00,2026-01,2026-01-21
AUDUSD,loss,-392742.24678941624,19244370.092681397,0.02,2026-01-21 10:00:00+00:00,2026-01,2026-01-21
USDCAD,win,769774.8037072557,20014144.896388654,0.02,2026-01-21 11:00:00+00:00,2026-01,2026-01-21
EURUSD,win,800565.7958555463,20814710.692244202,0.02,2026-01-21 11:00:00+00:00,2026-01,2026-01-21
USDCHF,win,830557.5119167601,21645268.20416096,0.02,2026-01-21 11:00:00+00:00,2026-01,2026-01-21
XAUUSD,loss,-433947.811244244,21211320.392916713,0.02,2026-01-21 12:00:00+00:00,2026-01,2026-01-21
EURUSD,win,212113.20392916712,21423433.59684588,0.02,2026-01-21 12:00:00+00:00,2026-01,2026-01-21
AUDUSD,win,856937.3438738352,22280370.940719713,0.02,2026-01-21 12:00:00+00:00,2026-01,2026-01-21
GBPUSD,win,891214.8376287885,23171585.778348498,0.02,2026-01-21 12:00:00+00:00,2026-01,2026-01-21
NZDUSD,win,231715.85778348497,23403301.636131983,0.02,2026-01-21 12:00:00+00:00,2026-01,2026-01-21
USDJPY,loss,-468066.03272263973,22935235.603409342,0.02,2026-01-21 12:00:00+00:00,2026-01,2026-01-21
GBPUSD,win,229352.35603409342,23164587.959443435,0.02,2026-01-21 13:00:00+00:00,2026-01,2026-01-21
XAUUSD,win,809700.4190552294,23974288.378498666,0.02,2026-01-21 13:02:00+00:00,2026-01,2026-01-21
XAUUSD,loss,-480124.38536485727,23494163.99313381,0.02,2026-01-21 14:00:00+00:00,2026-01,2026-01-21
GBPUSD,loss,-469883.2798626762,23024280.713271134,0.02,2026-01-21 16:00:00+00:00,2026-01,2026-01-21
GBPUSD,win,230242.80713271134,23254523.520403843,0.02,2026-01-21 18:00:00+00:00,2026-01,2026-01-21
USDCHF,loss,-466687.71969624545,22787835.800707597,0.02,2026-01-21 20:00:00+00:00,2026-01,2026-01-21
USDJPY,win,227878.35800707596,23015714.158714674,0.02,2026-01-21 20:00:00+00:00,2026-01,2026-01-21
USDJPY,win,230157.14158714676,23245871.30030182,0.02,2026-01-21 23:00:00+00:00,2026-01,2026-01-21
NZDUSD,loss,-538682.4801393728,22707188.82016245,0.02,2026-01-21 23:01:00+00:00,2026-01,2026-01-21
AUDUSD,win,908287.552806498,23615476.372968946,0.02,2026-01-22 00:00:00+00:00,2026-01,2026-01-22
USDJPY,loss,-472309.527459379,23143166.845509566,0.02,2026-01-22 00:00:00+00:00,2026-01,2026-01-22
USDCAD,win,925726.6738203827,24068893.519329946,0.02,2026-01-22 01:00:00+00:00,2026-01,2026-01-22
AUDUSD,win,962755.7407731977,25031649.260103144,0.02,2026-01-22 01:00:00+00:00,2026-01,2026-01-22
NZDUSD,win,993418.6191273682,26025067.87923051,0.02,2026-01-22 01:00:00+00:00,2026-01,2026-01-22
USDJPY,win,260250.67879230512,26285318.558022816,0.02,2026-01-22 02:00:00+00:00,2026-01,2026-01-22
USDCAD,win,262853.18558022816,26548171.743603043,0.02,2026-01-22 03:00:00+00:00,2026-01,2026-01-22
USDCAD,loss,-530963.4348720609,26017208.308730982,0.02,2026-01-22 04:00:00+00:00,2026-01,2026-01-22
USDCAD,loss,-520344.1661746197,25496864.14255636,0.02,2026-01-22 06:00:00+00:00,2026-01,2026-01-22
EURUSD,win,254968.64142556363,25751832.783981927,0.02,2026-01-22 07:00:00+00:00,2026-01,2026-01-22
GBPUSD,win,257518.3278398193,26009351.111821745,0.02,2026-01-22 07:00:00+00:00,2026-01,2026-01-22
USDCHF,win,1035857.1317945368,27045208.243616283,0.02,2026-01-22 07:00:00+00:00,2026-01,2026-01-22
EURUSD,win,1081808.3297446514,28127016.573360935,0.02,2026-01-22 08:00:00+00:00,2026-01,2026-01-22
GBPUSD,loss,-562540.3314672187,27564476.241893716,0.02,2026-01-22 08:00:00+00:00,2026-01,2026-01-22
USDCHF,win,1100549.2115915113,28665025.453485228,0.02,2026-01-22 08:00:00+00:00,2026-01,2026-01-22
EURUSD,win,286650.2545348523,28951675.70802008,0.02,2026-01-22 09:00:00+00:00,2026-01,2026-01-22
EURUSD,win,1158067.0283208033,30109742.736340884,0.02,2026-01-22 11:00:00+00:00,2026-01,2026-01-22
NZDUSD,win,596412.859002118,30706155.595343,0.01,2026-01-22 11:00:00+00:00,2026-01,2026-01-22
AUDUSD,win,614123.1119068599,31320278.70724986,0.01,2026-01-22 12:00:00+00:00,2026-01,2026-01-22
USDCAD,win,156601.39353624935,31476880.100786112,0.01,2026-01-22 13:00:00+00:00,2026-01,2026-01-22
USDJPY,loss,-314768.80100786116,31162111.299778253,0.01,2026-01-22 13:00:00+00:00,2026-01,2026-01-22
EURUSD,win,623242.2259955651,31785353.52577382,0.01,2026-01-22 14:00:00+00:00,2026-01,2026-01-22
USDCHF,win,633958.3577031259,32419311.883476947,0.01,2026-01-22 14:00:00+00:00,2026-01,2026-01-22
USDCAD,loss,-324193.11883476947,32095118.764642175,0.01,2026-01-22 15:00:00+00:00,2026-01,2026-01-22
AUDUSD,win,641902.3752928436,32737021.139935017,0.01,2026-01-22 16:00:00+00:00,2026-01,2026-01-22
USDCAD,win,654740.4227987004,33391761.562733714,0.01,2026-01-22 18:00:00+00:00,2026-01,2026-01-22
XAUUSD,win,166958.80781366857,33558720.370547384,0.01,2026-01-22 18:00:00+00:00,2026-01,2026-01-22
GBPUSD,win,671174.4074109477,34229894.77795833,0.01,2026-01-22 18:00:00+00:00,2026-01,2026-01-22
USDCHF,win,171149.47388979164,34401044.251848124,0.01,2026-01-22 18:00:00+00:00,2026-01,2026-01-22
EURUSD,win,688020.8850369625,35089065.13688509,0.01,2026-01-22 20:00:00+00:00,2026-01,2026-01-22
GBPUSD,win,175445.32568442545,35264510.46256952,0.01,2026-01-22 20:00:00+00:00,2026-01,2026-01-22
USDCHF,win,701138.3032176362,35965648.76578716,0.01,2026-01-22 20:00:00+00:00,2026-01,2026-01-22
NZDUSD,win,681959.9276361055,36647608.69342327,0.01,2026-01-22 20:00:00+00:00,2026-01,2026-01-22
USDJPY,win,732952.1738684655,37380560.86729174,0.01,2026-01-22 20:00:00+00:00,2026-01,2026-01-22
EURUSD,win,186902.8043364587,37567463.6716282,0.01,2026-01-22 21:00:00+00:00,2026-01,2026-01-22
GBPUSD,win,187837.318358141,37755300.98998634,0.01,2026-01-22 21:00:00+00:00,2026-01,2026-01-22
USDCHF,win,188776.50494993167,37944077.49493627,0.01,2026-01-22 21:00:00+00:00,2026-01,2026-01-22
NZDUSD,win,745759.4086048438,38689836.90354111,0.01,2026-01-22 21:00:00+00:00,2026-01,2026-01-22
USDJPY,win,773796.7380708222,39463633.64161193,0.01,2026-01-22 21:00:00+00:00,2026-01,2026-01-22
AUDUSD,win,789272.6728322387,40252906.31444418,0.01,2026-01-22 23:00:00+00:00,2026-01,2026-01-22
USDJPY,win,805058.1262888835,41057964.44073306,0.01,2026-01-22 23:00:00+00:00,2026-01,2026-01-22
AUDUSD,win,821159.2888146613,41879123.729547724,0.01,2026-01-23 00:00:00+00:00,2026-01,2026-01-23
USDJPY,win,209395.61864773862,42088519.34819546,0.01,2026-01-23 00:00:00+00:00,2026-01,2026-01-23
AUDUSD,win,210442.5967409773,42298961.94493644,0.01,2026-01-23 01:00:00+00:00,2026-01,2026-01-23
USDJPY,win,211494.8097246822,42510456.75466112,0.01,2026-01-23 02:00:00+00:00,2026-01,2026-01-23
GBPUSD,win,850209.1350932224,43360665.88975434,0.01,2026-01-23 08:00:00+00:00,2026-01,2026-01-23
GBPUSD,win,867213.3177950868,44227879.20754943,0.01,2026-01-23 09:00:00+00:00,2026-01,2026-01-23
XAUUSD,win,221139.39603774718,44449018.60358718,0.01,2026-01-23 12:01:00+00:00,2026-01,2026-01-23
AUDUSD,win,888980.3720717435,45337998.97565892,0.01,2026-01-23 14:00:00+00:00,2026-01,2026-01-23
USDCAD,win,906759.9795131785,46244758.9551721,0.01,2026-01-23 15:00:00+00:00,2026-01,2026-01-23
EURUSD,win,924895.179103442,47169654.13427554,0.01,2026-01-23 15:00:00+00:00,2026-01,2026-01-23
AUDUSD,win,943393.0826855109,48113047.21696105,0.01,2026-01-23 15:00:00+00:00,2026-01,2026-01-23
GBPUSD,win,962260.944339221,49075308.16130027,0.01,2026-01-23 15:00:00+00:00,2026-01,2026-01-23
USDCHF,win,978743.5805390128,50054051.74183928,0.01,2026-01-23 15:00:00+00:00,2026-01,2026-01-23
NZDUSD,win,992982.8437018194,51047034.58554111,0.01,2026-01-23 15:00:00+00:00,2026-01,2026-01-23
USDJPY,win,1020940.6917108223,52067975.27725193,0.01,2026-01-23 15:00:00+00:00,2026-01,2026-01-23
USDJPY,win,1041359.5055450387,53109334.78279697,0.01,2026-01-23 16:00:00+00:00,2026-01,2026-01-23
EURUSD,win,1062186.6956559394,54171521.47845291,0.01,2026-01-23 17:00:00+00:00,2026-01,2026-01-23
AUDUSD,win,1083430.4295690581,55254951.90802197,0.01,2026-01-23 17:00:00+00:00,2026-01,2026-01-23
USDJPY,win,1105099.0381604393,56360050.946182415,0.01,2026-01-23 17:00:00+00:00,2026-01,2026-01-23
XAUUSD,win,281800.25473091204,56641851.200913325,0.01,2026-01-23 18:00:00+00:00,2026-01,2026-01-23
USDCAD,win,283209.2560045666,56925060.45691789,0.01,2026-01-23 19:00:00+00:00,2026-01,2026-01-23
AUDUSD,win,1138501.209138358,58063561.666056246,0.01,2026-01-23 19:00:00+00:00,2026-01,2026-01-23
GBPUSD,win,1161271.233321125,59224832.89937737,0.01,2026-01-23 19:00:00+00:00,2026-01,2026-01-23
NZDUSD,win,1172667.74493252,60397500.644309886,0.01,2026-01-23 19:00:00+00:00,2026-01,2026-01-23
USDCAD,win,301987.50322154944,60699488.147531435,0.01,2026-01-25 23:00:00+00:00,2026-01,2026-01-25
NZDUSD,win,303497.4407376572,61002985.58826909,0.01,2026-01-25 23:01:00+00:00,2026-01,2026-01-25
USDCAD,win,305014.92794134544,61308000.51621044,0.01,2026-01-26 00:00:00+00:00,2026-01,2026-01-26
USDCAD,loss,-613080.0051621044,60694920.51104833,0.01,2026-01-26 01:00:00+00:00,2026-01,2026-01-26
USDJPY,win,303474.60255524167,60998395.11360358,0.01,2026-01-26 01:00:00+00:00,2026-01,2026-01-26
EURUSD,loss,-609983.9511360357,60388411.16246754,0.01,2026-01-26 03:00:00+00:00,2026-01,2026-01-26
USDCHF,loss,-606969.7071876262,59781441.45527992,0.01,2026-01-26 03:00:00+00:00,2026-01,2026-01-26
EURUSD,loss,-597814.4145527992,59183627.040727116,0.01,2026-01-26 04:00:00+00:00,2026-01,2026-01-26
USDCHF,loss,-597699.1451892727,58585927.895537846,0.01,2026-01-26 04:00:00+00:00,2026-01,2026-01-26
EURUSD,win,292929.6394776892,58878857.53501554,0.01,2026-01-26 05:00:00+00:00,2026-01,2026-01-26
USDCHF,win,294394.2876750777,59173251.82269061,0.01,2026-01-26 05:00:00+00:00,2026-01,2026-01-26
EURUSD,loss,-591732.5182269062,58581519.30446371,0.01,2026-01-26 06:00:00+00:00,2026-01,2026-01-26
USDCHF,loss,-592042.5375416671,57989476.76692204,0.01,2026-01-26 06:00:00+00:00,2026-01,2026-01-26
AUDUSD,win,289947.38383461017,58279424.15075665,0.01,2026-01-26 07:00:00+00:00,2026-01,2026-01-26
NZDUSD,loss,-673250.1104777823,57606174.04027887,0.01,2026-01-26 07:00:00+00:00,2026-01,2026-01-26
AUDUSD,win,1152123.4808055775,58758297.52108444,0.01,2026-01-26 08:00:00+00:00,2026-01,2026-01-26
AUDUSD,win,293791.4876054222,59052089.008689865,0.01,2026-01-26 09:00:00+00:00,2026-01,2026-01-26
AUDUSD,win,295260.44504344935,59347349.45373332,0.01,2026-01-26 17:00:00+00:00,2026-01,2026-01-26
GBPUSD,loss,-593473.4945373331,58753875.95919599,0.01,2026-01-26 17:00:00+00:00,2026-01,2026-01-26
NZDUSD,win,293769.37979597994,59047645.33899197,0.01,2026-01-26 17:00:00+00:00,2026-01,2026-01-26
EURUSD,win,295238.22669495986,59342883.565686926,0.01,2026-01-26 18:00:00+00:00,2026-01,2026-01-26
AUDUSD,loss,-593428.8356568692,58749454.73003006,0.01,2026-01-26 18:00:00+00:00,2026-01,2026-01-26
USDCAD,win,1174989.0946006011,59924443.824630655,0.01,2026-01-27 07:00:00+00:00,2026-01,2026-01-27
USDCHF,win,299622.2191231533,60224066.04375381,0.01,2026-01-27 07:00:00+00:00,2026-01,2026-01-27
USDCAD,win,1204481.3208750763,61428547.36462889,0.01,2026-01-27 08:00:00+00:00,2026-01,2026-01-27
USDCAD,win,1228570.9472925777,62657118.31192146,0.01,2026-01-27 09:00:00+00:00,2026-01,2026-01-27
GBPUSD,win,1253142.3662384292,63910260.678159885,0.01,2026-01-27 10:00:00+00:00,2026-01,2026-01-27
USDCAD,win,1278205.2135631978,65188465.89172308,0.01,2026-01-27 12:00:00+00:00,2026-01,2026-01-27
EURUSD,win,1303769.3178344616,66492235.20955754,0.01,2026-01-27 15:00:00+00:00,2026-01,2026-01-27
AUDUSD,win,1329844.704191151,67822079.9137487,0.01,2026-01-27 15:00:00+00:00,2026-01,2026-01-27
GBPUSD,win,339110.3995687435,68161190.31331743,0.01,2026-01-27 15:00:00+00:00,2026-01,2026-01-27
