entry_time,exit_time,result,pnl,equity,tf,dir,pair
2025-02-04 06:00:00+00:00,2025-02-04 15:09:00+00:00,SL,-19322.326944492528,1769278.973530313,4h,-1,US500
2025-02-04 08:00:00+00:00,2025-02-04 11:08:00+00:00,SL,10000.0,1896884.849634228,1h,-1,US30
2025-02-04 09:00:00+00:00,2025-02-04 15:05:00+00:00,SL,-19312.418194988946,1877572.431439239,1h,-1,US30
2025-02-04 10:00:00+00:00,2025-02-04 15:10:00+00:00,SL,-19312.41819498895,1858260.01324425,4h,-1,US30
2025-02-04 14:00:00+00:00,2025-02-05 18:40:00+00:00,TP,33664.37066094222,1802943.3441912553,4h,1,US500
2025-02-04 15:00:00+00:00,2025-02-07 14:36:00+00:00,TP,29292.824942191903,389175.9680381727,1h,1,NAS100
2025-02-04 15:00:00+00:00,2025-02-04 16:04:00+00:00,TP,34122.64611424254,1892382.6593584926,1h,1,US30
2025-02-04 15:00:00+00:00,2025-02-05 06:04:00+00:00,SL,9995.87583311863,1812939.2200243738,1h,1,US500
2025-02-05 05:00:00+00:00,2025-02-05 06:24:00+00:00,SL,10000.0,1902382.6593584926,1h,-1,US30
2025-02-05 06:00:00+00:00,2025-02-05 11:40:00+00:00,SL,-18987.778603384435,1883394.880755108,4h,-1,US30
2025-02-05 06:00:00+00:00,2025-02-05 14:15:00+00:00,SL,-19023.785838533495,1793915.4341858404,4h,-1,US500
