symbol,entry_time,exit_time,dir,ep,sl,tp,exit_price,result,lot,eff_risk,half_pnl,equity_after,pnl_delta,month
US30,2025-03-12 23:00:00+00:00,2025-03-13 20:35:00+00:00,-1,41351.15,41607.29017857143,40721.299553571436,40721.299553571436,TP,0.6777957403594667,0.02,12868.30010621605,1331716.55695178,44886.54633017513,2025-03
USDJPY,2025-03-13 04:00:00+00:00,2025-03-13 09:23:00+00:00,-1,148.0378,148.42019642857144,147.09650892857138,148.0378,BE,55515.37285482154,0.02,10497.85787225275,1060283.645097528,10497.857872252818,2025-03
AUDUSD,2025-03-13 11:00:00+00:00,2025-03-13 11:32:00+00:00,-1,0.628919,0.6294122142857143,0.6276894642857145,0.628919,BE,328932.85862189246,0.02,12142.908904088368,1226433.7993129254,12142.908904088428,2025-03
USDJPY,2025-03-13 12:00:00+00:00,2025-03-13 14:35:00+00:00,1,147.9962,147.64817321428572,148.85156696428567,147.9962,BE,60431.40217629515,0.02,10388.967383240966,1049285.7057073377,10388.967383241048,2025-03
EURGBP,2025-03-13 18:00:00+00:00,2025-03-14 10:18:00+00:00,-1,0.83877,0.8402492857142858,0.8352467857142856,0.8402492857142858,SL,99575.0287317789,0.015,0.0,1175214.6318406598,-18532.61277053808,2025-03
AUDUSD,2025-03-13 20:00:00+00:00,2025-03-14 01:40:00+00:00,-1,0.628359,0.6290389285714285,0.6266626785714289,0.6290389285714285,SL,177024.06114472306,0.015,0.0,1183812.3718641622,-18054.557550390717,2025-03
USDJPY,2025-03-14 02:00:00+00:00,2025-03-17 22:59:00+00:00,1,148.1782,147.71743392857144,149.3154151785714,149.3154151785714,TP,47567.36552194762,0.02,10858.82260228118,1123788.2478685055,37905.98764038761,2025-03
EURJPY,2025-03-14 11:00:00+00:00,2025-03-14 14:20:00+00:00,1,162.12810000000002,161.46996071428572,163.7660982142857,161.46996071428572,SL,39727.55960757253,0.02,0.0,1276995.7237028799,-26146.26770330011,2025-03
AUDUSD,2025-03-14 15:00:00+00:00,2025-03-17 05:22:00+00:00,1,0.632181,0.6310943928571429,0.6348940178571427,0.632181,BE,154431.2268524264,0.02,12573.873221338486,1269961.1953551872,12573.873221338494,2025-03
US30,2025-03-17 05:00:00+00:00,2025-03-17 12:48:00+00:00,-1,41290.4,41342.06607142857,41171.73482142858,41290.4,BE,3.9449071979227965,0.02,14398.735160488744,1454272.251209363,14398.735160488635,2025-03
AUDUSD,2025-03-17 12:00:00+00:00,2025-03-17 12:30:00+00:00,1,0.635081,0.6345562142857143,0.6363894642857142,0.6345562142857143,SL,323168.535068342,0.02,0.0,1244093.8302391486,-25439.134576576063,2025-03
EURJPY,2025-03-17 13:00:00+00:00,2025-03-18 07:03:00+00:00,1,162.2441,161.70751785714285,163.57820535714285,163.57820535714285,TP,53495.74159523115,0.02,14296.259300775586,1479606.6671015979,49980.73702403926,2025-03
US30,2025-03-17 14:00:00+00:00,2025-03-17 16:36:00+00:00,1,41341.4,41226.64464285714,41617.78839285715,41617.78839285715,TP,1.732772167155442,0.02,14523.49292907453,1502791.644421604,50442.351514150854,2025-03
US30,2025-03-17 20:00:00+00:00,2025-03-18 07:41:00+00:00,1,41733.05,41583.40232142858,42096.66919642857,41733.05,BE,1.3663511158727355,0.02,15027.91644421604,1517819.56086582,15027.916444215924,2025-03
USDJPY,2025-03-18 02:00:00+00:00,2025-03-18 15:52:00+00:00,1,149.4322,149.08704821428572,150.28037946428572,149.4322,BE,66549.90464632343,0.02,11345.15441413957,1145860.5958280964,11345.154414139455,2025-03
US30,2025-03-18 09:00:00+00:00,2025-03-18 11:33:00+00:00,1,41750.0,41707.110714285714,41846.72321428571,41846.72321428571,TP,5.073441096396953,0.02,15178.1956086582,1569801.721249433,51982.16038361308,2025-03
EURGBP,2025-03-18 18:00:00+00:00,2025-03-19 00:40:00+00:00,1,0.84203,0.8411136785714286,0.8441458035714283,0.8411136785714286,SL,162354.04461046166,0.015,0.0,1165531.699271466,-18790.129756798968,2025-03
EURJPY,2025-03-18 20:00:00+00:00,2025-03-19 07:00:00+00:00,1,163.42610000000002,163.128175,164.1635625,163.42610000000002,BE,122901.48066470693,0.02,18178.665258818943,1836045.1911407132,18178.665258819005,2025-03
US30,2025-03-18 21:00:00+00:00,2025-03-19 21:52:00+00:00,1,41568.55,41382.35535714286,42023.53660714287,42023.53660714287,TP,1.165503321764905,0.02,16013.547358465465,1657139.9133537787,55785.177507232176,2025-03
USDJPY,2025-03-19 02:00:00+00:00,2025-03-19 07:01:00+00:00,1,149.4712,149.15929642857142,150.2362589285715,149.4712,BE,50932.60316105964,0.015,7836.071947406568,1052645.664934949,7836.071947406512,2025-03
EURGBP,2025-03-19 07:00:00+00:00,2025-03-19 07:36:00+00:00,-1,0.84147,0.8421184285714286,0.8400239285714286,0.8400239285714286,TP,152529.11601334834,0.01,5760.563578174025,1171793.3806262205,19680.66499141557,2025-03
EURGBP,2025-03-19 12:00:00+00:00,2025-03-19 12:07:00+00:00,-1,0.84057,0.8410488928571428,0.8395477678571431,0.8410488928571428,SL,325033.6620632703,0.015,0.0,1152167.3783269236,-19626.002299296902,2025-03
AUDUSD,2025-03-19 13:00:00+00:00,2025-03-19 14:19:00+00:00,-1,0.633359,0.6340942142857143,0.6315244642857143,0.633359,BE,232773.30017120845,0.02,12817.91117389225,1294609.0285631171,12817.911173892207,2025-03
EURGBP,2025-03-19 14:00:00+00:00,2025-03-20 08:30:00+00:00,-1,0.84021,0.8412408928571429,0.8378077678571428,0.8378077678571428,TP,93199.78222584643,0.01,5760.836891634618,1172036.6547388048,19869.276411881205,2025-03
USDJPY,2025-03-19 15:00:00+00:00,2025-03-19 18:01:00+00:00,1,149.88219999999998,149.63147499999997,150.49431250000004,149.63147499999997,SL,64049.02129205142,0.015,0.0,1036586.9740714984,-16058.69086345064,2025-03
EURJPY,2025-03-19 23:00:00+00:00,2025-03-20 08:16:00+00:00,-1,162.0999,162.38969642857143,161.38275892857143,161.38275892857143,TP,129428.97649823426,0.02,18618.127146098275,1926840.2591958486,65027.54458602099,2025-03
US30,2025-03-20 02:00:00+00:00,2025-03-20 12:28:00+00:00,1,42100.0,42008.803035714285,42317.49241071429,42100.0,BE,2.4017506443533003,0.02,15887.033685241537,1604590.4022093953,15887.033685241593,2025-03
EURGBP,2025-03-20 09:00:00+00:00,2025-03-21 05:59:00+00:00,-1,0.83758,0.8389903928571428,0.8342290178571429,0.83758,BE,144209.48247189258,0.02,12323.830691578329,1244706.899849411,12323.830691578332,2025-03
EURJPY,2025-03-20 23:00:00+00:00,2025-03-21 00:08:00+00:00,-1,161.4749,161.60687142857142,161.15232142857144,161.4749,BE,310145.85692708043,0.02,20139.542752313548,2034093.8179836685,20139.54275231366,2025-03
AUDUSD,2025-03-21 03:00:00+00:00,2025-03-21 15:53:00+00:00,-1,0.6292289999999999,0.6304949642857144,0.6260675892857139,0.6260675892857139,TP,151289.0726191308,0.02,14353.145526154318,1485539.2152765247,50224.66266109282,2025-03
USDJPY,2025-03-21 07:00:00+00:00,2025-03-21 11:50:00+00:00,1,149.5772,148.90080357142858,151.25349107142858,148.90080357142858,SL,23179.979857893806,0.015,0.0,1023087.7893986822,-15678.855590236839,2025-03
US30,2025-03-21 08:00:00+00:00,2025-03-21 11:07:00+00:00,-1,41959.6,42039.26607142857,41770.93482142858,41959.6,BE,1.9531574007615022,0.015,11230.56785985133,1508639.615840029,11230.56785985129,2025-03
USDJPY,2025-03-21 13:00:00+00:00,2025-03-23 22:12:00+00:00,-1,148.6698,149.57563392857142,146.41991517857147,149.57563392857142,SL,11160.891003384917,0.01,0.0,996193.8864299759,-10109.913743953453,2025-03
EURGBP,2025-03-21 19:00:00+00:00,2025-03-23 21:04:00+00:00,-1,0.83709,0.8377076071428572,0.8357209821428571,0.8377076071428572,SL,352466.9350613337,0.02,0.0,1228695.527036545,-27333.42820485658,2025-03
EURGBP,2025-03-23 23:00:00+00:00,2025-03-24 13:51:00+00:00,-1,0.83775,0.8386055714285714,0.8357860714285714,0.8357860714285714,TP,182064.715230722,0.015,9215.216452774088,1260376.8169393132,31681.289902768098,2025-03
USDJPY,2025-03-24 01:00:00+00:00,2025-03-25 00:26:00+00:00,1,149.7462,149.2617285714286,150.94267857142847,150.94267857142847,TP,21257.068030953225,0.01,5104.58121523266,1038737.637456981,17821.39441044908,2025-03
US30,2025-03-24 03:00:00+00:00,2025-03-24 15:44:00+00:00,1,42242.5,42155.778035714284,42448.80491071429,42448.80491071429,TP,1.815478681044453,0.015,11399.658097191219,1559444.733595763,39490.3206369339,2025-03
AUDUSD,2025-03-24 14:00:00+00:00,2025-03-24 14:25:00+00:00,-1,0.628039,0.6295895714285714,0.6241660714285716,0.6295895714285714,SL,93380.2315091238,0.015,0.0,1425274.4795534702,-21718.907845714595,2025-03
AUDUSD,2025-03-24 22:00:00+00:00,2025-03-25 01:11:00+00:00,-1,0.628329,0.6289488214285714,0.6267829464285716,0.6289488214285714,SL,230320.80237490337,0.015,0.0,1403860.814239811,-21413.665313659236,2025-03
USDJPY,2025-03-25 02:00:00+00:00,2025-03-25 02:09:00+00:00,1,150.67419999999998,150.60559285714285,150.83101785714283,150.60559285714285,SL,244984.12818774866,0.015,0.0,1035107.521714295,-16807.66108030686,2025-03
EURGBP,2025-03-25 02:00:00+00:00,2025-03-25 07:57:00+00:00,-1,0.83596,0.8363942857142858,0.8350492857142857,0.83596,BE,527173.6114348904,0.02,12701.489790628762,1282850.4688535046,12701.489790628664,2025-03
USDJPY,2025-03-25 03:00:00+00:00,2025-03-25 03:47:00+00:00,1,150.7732,150.63313214285714,151.1086696428572,150.63313214285714,SL,114277.30702625017,0.015,0.0,1019100.9441990707,-16006.577515224344,2025-03
AUDUSD,2025-03-25 05:00:00+00:00,2025-03-25 05:26:00+00:00,-1,0.628639,0.6291667857142857,0.6273230357142856,0.6291667857142857,SL,266495.61219464714,0.015,0.0,1382762.9276843835,-21097.886555427453,2025-03
AUDUSD,2025-03-25 07:00:00+00:00,2025-03-25 08:39:00+00:00,-1,0.628679,0.62943175,0.6268006250000002,0.628679,BE,122626.13259589791,0.01,6913.814638421918,1389676.7423228053,6913.814638421871,2025-03
AUDUSD,2025-03-25 09:00:00+00:00,2025-03-25 10:13:00+00:00,1,0.628411,0.6277481428571429,0.6300646428571429,0.6300646428571429,TP,137875.54434782374,0.01,6844.043538894455,1392752.5194991953,23943.81172030419,2025-03
USDJPY,2025-03-25 10:00:00+00:00,2025-03-25 10:10:00+00:00,1,150.4982,150.39276607142855,150.74708482142861,150.39276607142855,SL,100667.92414164168,0.01,0.0,1008487.1294756853,-10613.814723385382,2025-03
US30,2025-03-25 10:00:00+00:00,2025-03-25 10:36:00+00:00,1,42556.0,42524.43571428571,42624.410714285725,42556.0,BE,8.93565187847991,0.02,19143.03849752386,1933446.8882499097,19143.03849752387,2025-03
US30,2025-03-25 12:00:00+00:00,2025-03-25 14:56:00+00:00,1,42570.5,42522.83928571428,42679.15178571429,42679.15178571429,TP,5.772252471917228,0.02,19334.468882499103,1999818.7725324736,66371.88428256381,2025-03
EURGBP,2025-03-25 13:00:00+00:00,2025-03-25 15:19:00+00:00,-1,0.83553,0.8359404642857143,0.8346788392857141,0.83553,BE,587442.6707435986,0.02,13269.392578153529,1340208.6503935065,13269.392578153638,2025-03
EURJPY,2025-03-25 16:00:00+00:00,2025-03-26 01:34:00+00:00,-1,161.79389999999998,162.10765714285714,161.01685714285713,162.10765714285714,SL,149056.2353215002,0.02,0.0,2275954.56274752,-46767.45851951791,2025-03
EURGBP,2025-03-25 16:00:00+00:00,2025-03-26 07:41:00+00:00,-1,0.83431,0.8357998571428571,0.8307603571428572,0.8357998571428571,SL,151742.43424155322,0.02,0.0,1338854.4056537473,-28292.438612668775,2025-03
USDJPY,2025-03-26 02:00:00+00:00,2025-03-26 05:08:00+00:00,1,150.0802,149.85703214285715,150.6234196428571,150.6234196428571,TP,71505.08916035607,0.015,7828.658074125552,1071071.2191222766,27250.142572202953,2025-03
US30,2025-03-26 03:00:00+00:00,2025-03-26 05:06:00+00:00,1,42646.2,42613.311071428565,42717.922321428574,42646.2,BE,9.010323919465561,0.02,20198.169602577982,2040015.1298603762,20198.16960257804,2025-03
USDJPY,2025-03-26 06:00:00+00:00,2025-03-26 10:21:00+00:00,1,150.4782,150.02730892857144,151.59072767857134,150.02730892857144,SL,35966.844457969244,0.015,0.0,1054854.090088719,-16217.129033557605,2025-03
EURJPY,2025-03-26 08:00:00+00:00,2025-03-26 12:54:00+00:00,-1,162.22189999999998,162.46344642857142,161.6253839285714,162.22189999999998,BE,137805.30881691314,0.015,16498.494517196174,2216297.7634766856,16498.49451719597,2025-03
EURJPY,2025-03-26 13:00:00+00:00,2025-03-26 15:56:00+00:00,1,162.1961,161.97052142857143,162.75269642857137,162.1961,BE,200328.8929942931,0.02,22384.607411114528,2260845.348522567,22384.6074111145,2025-03
USDJPY,2025-03-26 14:00:00+00:00,2025-03-28 07:36:00+00:00,1,150.40619999999998,149.9910875,151.42928124999997,150.40619999999998,BE,38506.52231638361,0.015,7911.405675665393,1062765.4957643845,7911.405675665475,2025-03
US30,2025-03-26 14:00:00+00:00,2025-03-26 16:40:00+00:00,1,42641.7,42548.825,42863.3875,42863.3875,TP,3.0264480368814115,0.02,20400.151298603763,2110734.708597191,70719.5787368149,2025-03
EURGBP,2025-03-26 16:00:00+00:00,2025-03-26 17:21:00+00:00,-1,0.83658,0.8372641785714285,0.8350445535714286,0.8350445535714286,TP,329203.79624396557,0.02,13099.211043025321,1354735.5730336392,44814.46873110719,2025-03
EURGBP,2025-03-26 18:00:00+00:00,2025-03-28 14:07:00+00:00,-1,0.83487,0.83694325,0.829861875,0.83487,BE,110591.62616085156,0.02,14010.444433876006,1415054.887821477,14010.44443387608,2025-03
US30,2025-03-27 05:00:00+00:00,2025-03-27 11:08:00+00:00,1,42449.7,42368.07446428571,42643.26383928572,42449.7,BE,3.5793879421350114,0.02,21107.34708597191,2131842.055683163,21107.34708597185,2025-03
EURJPY,2025-03-28 11:00:00+00:00,2025-03-28 12:09:00+00:00,1,162.30610000000001,162.12464642857142,162.75238392857145,162.30610000000001,BE,276558.69980340835,0.02,24800.895259692647,2504890.421228957,24800.8952596928,2025-03
EURJPY,2025-03-28 13:00:00+00:00,2025-03-28 14:07:00+00:00,1,162.52710000000002,162.20403214285716,163.32741964285714,162.52710000000002,BE,157644.4038952658,0.02,25299.39325441247,2555238.7186956587,25299.393254412338,2025-03
US30,2025-03-28 13:00:00+00:00,2025-03-28 13:11:00+00:00,-1,42259.0,42299.983928571426,42167.040178571435,42299.983928571426,SL,7.558145623584387,0.02,0.0,2106696.101184582,-46464.37505541276,2025-03
US30,2025-03-28 15:00:00+00:00,2025-03-28 16:00:00+00:00,-1,42301.0,42349.72678571429,42189.68303571428,42189.68303571428,TP,6.142850609408019,0.02,21066.96101184582,2179048.3233389254,72352.2221543435,2025-03
AUDUSD,2025-03-28 15:00:00+00:00,2025-03-31 01:04:00+00:00,-1,0.629319,0.6313704285714286,0.6241939285714286,0.629319,BE,100570.3446063089,0.02,15465.923101439428,1562058.233245382,15465.923101439374,2025-03
US30,2025-03-28 16:00:00+00:00,2025-03-28 17:34:00+00:00,-1,42186.0,42338.62089285714,41814.94776785714,41814.94776785714,TP,1.941839611414397,0.02,21790.483233389255,2254878.1007432197,75829.77740429435,2025-03
USDJPY,2025-03-28 20:00:00+00:00,2025-03-31 13:53:00+00:00,-1,149.7488,150.37313035714288,148.20267410714274,149.7488,BE,16326.874482198686,0.01,5062.3952518365695,1017541.4456191505,5062.395251836628,2025-03
US30,2025-03-28 20:00:00+00:00,2025-03-31 18:06:00+00:00,-1,41663.85,41894.80482142857,41096.96294642856,41663.85,BE,1.3649308753754397,0.02,23335.693046891778,2356904.9977360694,23335.693046891596,2025-03
EURJPY,2025-03-31 02:00:00+00:00,2025-03-31 08:00:00+00:00,-1,161.5779,162.10580714285715,160.2654821428572,161.5779,BE,98563.92104208028,0.02,25912.80685596613,2617193.492452579,25912.806855966337,2025-03
AUDUSD,2025-03-31 08:00:00+00:00,2025-04-01 14:38:00+00:00,-1,0.626919,0.6291987857142858,0.6212230357142856,0.626919,BE,94594.60132389131,0.02,16167.061960907935,1632873.2580517014,16167.061960907886,2025-04
EURGBP,2025-03-31 14:00:00+00:00,2025-04-01 10:09:00+00:00,1,0.83592,0.8348435000000001,0.8384362499999998,0.83592,BE,261163.72925825452,0.02,16807.293911431967,1697536.6850546286,16807.293911431916,2025-04
US30,2025-04-01 03:00:00+00:00,2025-04-01 05:37:00+00:00,-1,41951.1,42023.52339285714,41780.54151785714,41951.1,BE,4.825291186125982,0.02,25124.10642483935,2537534.7489087745,25124.106424839236,2025-04
US30,2025-04-01 10:00:00+00:00,2025-04-01 13:27:00+00:00,1,42009.1,41883.486964285716,42312.632589285706,41883.486964285716,SL,2.7593963769853698,0.02,0.0,2485542.3255609553,-51992.42334781913,2025-04
EURGBP,2025-04-01 12:00:00+00:00,2025-04-01 12:37:00+00:00,-1,0.83631,0.8368542857142857,0.8351242857142858,0.8368542857142857,SL,524611.6816750711,0.02,0.0,1590644.602691192,-35819.82348988368,2025-04
AUDUSD,2025-04-01 15:00:00+00:00,2025-04-02 20:17:00+00:00,1,0.6273610000000001,0.6248196428571429,0.6337108928571429,0.6337108928571429,TP,90867.31260142192,0.02,17312.656996444268,1791853.184083536,60587.48443910922,2025-04
USDJPY,2025-04-02 01:00:00+00:00,2025-04-02 09:51:00+00:00,1,149.79919999999998,149.4924482142857,150.5513794642857,149.4924482142857,SL,51725.287630316234,0.015,0.0,1027438.3849286316,-15866.824347184389,2025-04
US30,2025-04-02 08:00:00+00:00,2025-04-02 09:18:00+00:00,-1,41965.7,42007.19821428571,41872.45446428572,42007.19821428571,SL,8.608338063387187,0.02,0.0,2431957.726921212,-53584.5986397434,2025-04
US30,2025-04-02 11:00:00+00:00,2025-04-02 15:27:00+00:00,-1,41932.7,42036.96964285714,41682.52589285714,41682.52589285714,TP,2.350173387707389,0.015,17850.09147191177,2441958.7273943597,61946.53113945667,2025-04
EURJPY,2025-04-02 13:00:00+00:00,2025-04-02 14:41:00+00:00,1,161.4011,161.10387857142857,162.13680357142857,162.13680357142857,TP,179029.446265912,0.02,26417.712969174394,2734045.3113909685,92274.01447352907,2025-04
EURGBP,2025-04-02 17:00:00+00:00,2025-04-02 20:13:00+00:00,-1,0.83663,0.83789075,0.8336531249999999,0.83789075,SL,158208.67734202737,0.015,0.0,1577543.1047102704,-25031.3325011055,2025-04
US30,2025-04-02 17:00:00+00:00,2025-04-02 19:50:00+00:00,1,41832.75,41635.97267857142,42314.19330357145,42314.19330357145,TP,1.6802507877885131,0.02,24419.587273943598,2527049.2264259104,85090.49903155072,2025-04
EURJPY,2025-04-03 01:00:00+00:00,2025-04-03 06:42:00+00:00,-1,161.06189999999998,161.54967142857143,159.8498214285714,161.54967142857143,SL,112588.27061056261,0.02,0.0,2679127.9697948657,-54917.34159610281,2025-04
EURGBP,2025-04-03 01:00:00+00:00,2025-04-03 06:03:00+00:00,-1,0.83511,0.8363410714285714,0.8322073214285716,0.8363410714285714,SL,161141.1437270361,0.015,0.0,1564524.7784716296,-24849.899523967877,2025-04
USDJPY,2025-04-03 09:00:00+00:00,2025-04-04 17:11:00+00:00,-1,146.8098,147.7202482142857,144.54837946428572,146.8098,BE,17166.07128725447,0.015,7778.360725187787,1044893.1240835594,7778.360725187813,2025-04
AUDUSD,2025-04-03 09:00:00+00:00,2025-04-03 18:04:00+00:00,1,0.6336010000000001,0.6293688571428572,0.6441778571428572,0.6336010000000001,BE,58069.536666859436,0.02,18427.537896418406,1861181.327538259,18427.53789641848,2025-04
US30,2025-04-03 13:00:00+00:00,2025-04-03 16:30:00+00:00,-1,41158.2,41327.021428571425,40746.64642857143,41158.2,BE,2.03194424122122,0.02,25270.492264259105,2552319.7186901695,25270.49226425914,2025-04
EURGBP,2025-04-03 20:00:00+00:00,2025-04-04 05:15:00+00:00,1,0.843,0.8413474285714285,0.8469564285714286,0.8469564285714286,TP,160009.9966856669,0.02,16212.625461397756,1677500.9036526454,56238.35751286964,2025-04
US30,2025-04-04 04:00:00+00:00,2025-04-04 08:58:00+00:00,-1,40439.3,40549.97892857143,40173.102678571435,40439.3,BE,3.160407522067991,0.02,25523.197186901696,2577842.915877071,25523.1971869017,2025-04
EURJPY,2025-04-04 07:00:00+00:00,2025-04-04 10:06:00+00:00,-1,161.38389999999998,161.79397857142857,160.36605357142855,160.36605357142855,TP,142673.73951683435,0.02,29103.914214225137,3012105.313745809,101713.89232329512,2025-04
US30,2025-04-04 10:00:00+00:00,2025-04-04 13:10:00+00:00,-1,40335.8,40503.49464285715,39927.06339285713,39927.06339285713,TP,2.115680524452093,0.02,26133.093628084323,2704299.1623887266,90989.79958029417,2025-04
AUDUSD,2025-04-04 14:00:00+00:00,2025-04-06 22:07:00+00:00,-1,0.608439,0.6144977857142857,0.5932955357142857,0.5932955357142857,TP,44320.938157680284,0.02,20136.50595115025,2084125.0418736883,70474.44675866375,2025-04
AUDUSD,2025-04-07 05:00:00+00:00,2025-04-07 05:18:00+00:00,-1,0.601479,0.6035313214285715,0.5963516964285713,0.6035313214285715,SL,136820.1825401449,0.02,0.0,2062846.4434191952,-42119.84887323016,2025-04
EURGBP,2025-04-07 05:00:00+00:00,2025-04-07 15:26:00+00:00,1,0.85145,0.8491187857142857,0.8571030357142859,0.8571030357142859,TP,127549.48062862677,0.02,18580.83344286016,1922709.0038162214,64625.65953020542,2025-04
AUDUSD,2025-04-07 08:00:00+00:00,2025-04-07 10:20:00+00:00,-1,0.6008789999999999,0.6034871785714286,0.5943620535714282,0.6034871785714286,SL,105495.72456219373,0.02,0.0,2021573.6901921267,-41272.75322706858,2025-04
EURJPY,2025-04-07 12:00:00+00:00,2025-04-07 13:44:00+00:00,1,160.5841,159.86607857142857,162.37180357142853,160.5841,BE,84146.25386353617,0.02,30121.05313745809,3042226.3668832667,30121.05313745793,2025-04
AUDUSD,2025-04-07 14:00:00+00:00,2025-04-07 14:10:00+00:00,-1,0.6057389999999999,0.6095477142857143,0.5962207142857141,0.6095477142857143,SL,70788.70379102381,0.02,0.0,1981131.5980827152,-40442.09210941149,2025-04
EURJPY,2025-04-07 15:00:00+00:00,2025-04-07 20:45:00+00:00,1,161.17610000000002,160.42752142857142,163.04019642857145,161.17610000000002,BE,81508.73938849093,0.02,30422.263668832667,3072648.6305520996,30422.263668832835,2025-04
EURGBP,2025-04-07 19:00:00+00:00,2025-04-08 07:27:00+00:00,1,0.85781,0.8562484285714286,0.8615389285714284,0.85781,BE,199688.8846739109,0.02,19419.360938543836,1961355.4547929275,19419.36093854392,2025-04
EURJPY,2025-04-08 01:00:00+00:00,2025-04-08 07:04:00+00:00,1,161.4841,161.09631428571427,162.44621428571432,161.4841,BE,156139.67969118676,0.02,30110.42194502007,3041152.616447027,30110.42194502009,2025-04
EURJPY,2025-04-08 10:00:00+00:00,2025-04-08 18:30:00+00:00,-1,160.7209,161.39659285714285,159.03901785714294,160.7209,BE,93451.74361259774,0.02,31474.213492494742,3178895.562741969,31474.213492494542,2025-04
USDJPY,2025-04-08 13:00:00+00:00,2025-04-08 14:17:00+00:00,-1,146.8218,147.57306607142857,144.95833482142854,147.57306607142857,SL,13431.047259419023,0.01,0.0,993297.6810168175,-10090.290109755239,2025-04
AUDUSD,2025-04-08 15:00:00+00:00,2025-04-09 07:58:00+00:00,-1,0.602479,0.6089383928571429,0.5863340178571428,0.602479,BE,30675.30331313945,0.015,14858.486985620364,1995990.0850683355,14858.486985620344,2025-04
US30,2025-04-08 18:00:00+00:00,2025-04-08 22:16:00+00:00,-1,38977.55,39514.52857142857,37645.60357142858,37645.60357142858,TP,0.6752578491814352,0.02,27042.99162388727,2798797.700056266,94498.53766753944,2025-04
EURGBP,2025-04-08 19:00:00+00:00,2025-04-09 04:26:00+00:00,1,0.85635,0.8547661071428571,0.8601347321428572,0.8601347321428572,TP,219445.34296185971,0.02,21618.918249536204,2236853.331254077,74961.50630045682,2025-04
EURGBP,2025-04-09 05:00:00+00:00,2025-04-09 07:50:00+00:00,1,0.86105,0.8590408571428572,0.865897857142857,0.86105,BE,202437.7969140512,0.02,25612.22697707552,2586834.924684627,25612.22697707545,2025-04
EURJPY,2025-04-09 08:00:00+00:00,2025-04-09 13:12:00+00:00,-1,160.30589999999998,160.96735357142856,158.65961607142856,160.30589999999998,BE,98362.745090686,0.02,32427.913635530826,3275219.277188613,32427.913635530975,2025-04
EURGBP,2025-04-09 16:00:00+00:00,2025-04-09 17:18:00+00:00,-1,0.86441,0.8663791428571428,0.859662142857143,0.86441,BE,207912.38769533014,0.02,25868.34924684627,2612703.273931473,25868.349246846046,2025-04
AUDUSD,2025-04-09 17:00:00+00:00,2025-04-09 17:35:00+00:00,1,0.602531,0.5985631428571428,0.612447142857143,0.612447142857143,TP,50316.661608608054,0.015,14969.925638012515,2048381.051051759,52390.965983423404,2025-04
US30,2025-04-10 02:00:00+00:00,2025-04-10 08:09:00+00:00,1,40909.5,40498.86375,41925.59062500001,40498.86375,SL,0.9154559406190345,0.02,0.0,2742409.790881862,-56387.90917440411,2025-04
USDJPY,2025-04-10 08:00:00+00:00,2025-04-10 15:23:00+00:00,-1,146.2658,146.9924,144.46400000000003,144.46400000000003,TP,13749.967898904024,0.01,4966.488405084087,1010651.5155020241,17353.834485206637,2025-04
EURJPY,2025-04-10 13:00:00+00:00,2025-04-10 16:01:00+00:00,1,161.4171,160.88960714285716,162.72848214285708,161.4171,BE,125923.73211732472,0.02,33079.71469960499,3341051.184660104,33079.714699605014,2025-04
EURJPY,2025-04-10 17:00:00+00:00,2025-04-10 19:17:00+00:00,1,161.83610000000002,161.2495892857143,163.29502678571424,161.83610000000002,BE,115482.54041273659,0.02,33744.61696506705,3408206.3134717722,33744.61696506711,2025-04
USDJPY,2025-04-10 22:00:00+00:00,2025-04-11 00:09:00+00:00,-1,144.5378,144.95241964285717,143.5159508928571,143.5159508928571,TP,38239.73807092015,0.015,7847.1698210092745,1073674.100391487,27384.79092358367,2025-04
US30,2025-04-11 05:00:00+00:00,2025-04-11 11:35:00+00:00,1,39383.0,38967.19875,40412.00312499999,39383.0,BE,0.8679014237619689,0.02,26870.30944542883,2713901.253988311,26870.309445428662,2025-04
EURJPY,2025-04-11 13:00:00+00:00,2025-04-15 16:34:00+00:00,1,162.4161,161.40997142857142,164.92407142857138,161.40997142857142,SL,67890.62404115594,0.02,0.0,3339899.6168918493,-68306.69657992292,2025-04
EURGBP,2025-04-11 13:00:00+00:00,2025-04-11 16:36:00+00:00,1,0.86841,0.8649670357142858,0.8768424107142856,0.8649670357142858,SL,122348.11115782846,0.02,0.0,2648854.368193989,-54871.377334652,2025-04
US30,2025-04-11 13:00:00+00:00,2025-04-16 20:41:00+00:00,1,39833.5,39248.69464285715,41285.01339285713,39833.5,BE,0.6219494133034033,0.02,27139.012539883108,2741040.2665281943,27139.012539883144,2025-04
AUDUSD,2025-04-11 17:00:00+00:00,2025-04-15 02:46:00+00:00,1,0.625451,0.6218129285714286,0.6345426785714284,0.6345426785714284,TP,75092.6889497042,0.02,20483.810510517593,2120068.7558868993,71687.70483514038,2025-04
EURGBP,2025-04-15 04:00:00+00:00,2025-04-15 06:37:00+00:00,-1,0.85977,0.8604290357142858,0.8582974107142858,0.85977,BE,490372.26481236395,0.015,19258.045570161616,2586997.4549250444,19258.04557016166,2025-04
EURGBP,2025-04-15 09:00:00+00:00,2025-04-15 20:58:00+00:00,-1,0.85761,0.8597168571428572,0.852517857142857,0.852517857142857,TP,143412.11693050922,0.015,18973.22144271416,2595707.9153320515,65945.05630349694,2025-04
