"約定日時","取引区分","受渡日","約定番号","銘柄名","銘柄コード","限月","コールプット区分","権利行使価格","権利行使価格通貨","カバードワラント商品種別","売買区分","通貨","受渡通貨","市場","口座","信用区分","約定数量","約定単価","コンバージョンレート","手数料","手数料消費税","建単価","新規手数料","新規手数料消費税","管理費","名義書換料","金利","貸株料","品貸料","前日分値洗","経過利子（円貨）","経過利子（外貨）","経過日数（外債）","所得税（外債）","地方税（外債）","金利・価格調整額（CFD）","配当金調整額（CFD）","金利・価格調整額（くりっく株365）","配当金調整額（くりっく株365）","売建単価（くりっく365/くりっく株365）","買建単価（くりっく365/くりっく株365）","円貨スワップ損益","外貨スワップ損益","約定金額（円貨）","約定金額（外貨）","決済金額（円貨）","決済金額（外貨）","実現損益（円貨）","実現損益（外貨）","実現損益（円換算額）","受渡金額（円貨）","受渡金額（外貨）","備考"
"2026/02/09 16:26:32","CFD決済","2026/02/09","1983","銀スポット","","","","","","","売","","日本円","","","","10","81.127","156.500","0","0","81.007","0","0","","","","","","","","","","","","0","0","","","","","","","","","1878","12.00","1878","","","1878","",""
"2026/02/09 16:26:33","CFD決済","2026/02/09","2002","銀スポット","","","","","","","買","","日本円","","","","10","81.177","156.500","0","0","81.109","0","0","","","","","","","","","","","","0","0","","","","","","","","","-1064","-6.80","-1064","","","-1064","",""
"2026/02/09 16:26:34","CFD決済","2026/02/09","1962","銀スポット","","","","","","","売","","日本円","","","","10","81.118","156.500","0","0","81.007","0","0","","","","","","","","","","","","0","0","","","","","","","","","1737","11.10","1737","","","1737","",""
"2026/02/09 16:26:34","CFD決済","2026/02/09","2021","銀スポット","","","","","","","買","","日本円","","","","10","81.161","156.500","0","0","81.109","0","0","","","","","","","","","","","","0","0","","","","","","","","","-813","-5.20","-813","","","-813","",""
"2026/02/09 16:26:35","CFD決済","2026/02/09","1963","銀スポット","","","","","","","買","","日本円","","","","10","81.163","156.500","0","0","81.109","0","0","","","","","","","","","","","","0","0","","","","","","","","","-845","-5.40","-845","","","-845","",""
"2026/02/09 16:26:35","CFD決済","2026/02/09","2022","銀スポット","","","","","","","買","","日本円","","","","10","81.157","156.500","0","0","81.109","0","0","","","","","","","","","","","","0","0","","","","","","","","","-751","-4.80","-751","","","-751","",""
"2026/02/09 16:26:37","CFD決済","2026/02/09","1984","銀スポット","","","","","","","売","","日本円","","","","10","81.087","156.500","0","0","81.007","0","0","","","","","","","","","","","","0","0","","","","","","","","","1252","8.00","1252","","","1252","",""
"2026/02/09 16:26:38","CFD決済","2026/02/09","2023","銀スポット","","","","","","","売","","日本円","","","","10","81.096","156.500","0","0","81.2","0","0","","","","","","","","","","","","0","0","","","","","","","","","-1627","-10.40","-1627","","","-1627","",""
"2026/02/09 16:26:39","CFD決済","2026/02/09","2003","銀スポット","","","","","","","売","","日本円","","","","10","81.096","156.500","0","0","81.2","0","0","","","","","","","","","","","","0","0","","","","","","","","","-1627","-10.40","-1627","","","-1627","",""
"2026/02/09 16:26:39","CFD決済","2026/02/09","2024","銀スポット","","","","","","","買","","日本円","","","","10","81.151","156.500","0","0","81.109","0","0","","","","","","","","","","","","0","0","","","","","","","","","-657","-4.20","-657","","","-657","",""
"2026/02/09 16:26:40","CFD決済","2026/02/09","1985","銀スポット","","","","","","","売","","日本円","","","","10","81.098","156.500","0","0","81.815","0","0","","","","","","","","","","","","0","0","","","","","","","","","-11221","-71.70","-11221","","","-11221","",""
"2026/02/10 19:08:11","CFD新規","2026/02/10","2004","日本225","","","","","","","売","","日本円","","","","1","58140.4","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/10 19:08:18","CFD新規","2026/02/10","2005","日本225","","","","","","","売","","日本円","","","","19","58151.1","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/10 20:16:33","CFD決済","2026/02/10","1986","日本225","","","","","","","買","","日本円","","","","1","58081.1","1.000","0","0","58140.4","0","0","","","","","","","","","","","","0","0","","","","","","","","","593","593.00","593","","","593","",""
"2026/02/10 20:16:33","CFD決済","2026/02/10","1987","日本225","","","","","","","買","","日本円","","","","19","58081.1","1.000","0","0","58151.1","0","0","","","","","","","","","","","","0","0","","","","","","","","","13300","13300.00","13300","","","13300","",""
"2026/02/11 18:33:18","CFD新規","2026/02/11","2025","銀スポット","","","","","","","買","","日本円","","","","20","84.187","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/11 18:52:31","CFD新規","2026/02/11","1988","銀スポット","","","","","","","買","","日本円","","","","20","84.72","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/11 18:52:37","CFD新規","2026/02/11","2006","銀スポット","","","","","","","買","","日本円","","","","10","84.806","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/11 19:15:51","CFD新規","2026/02/11","1989","金スポット","","","","","","","買","","日本円","","","","20","5071.48","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/11 21:33:20","CFD決済","2026/02/11","1990","金スポット","","","","","","","売","","日本円","","","","20","5088.66","153.200","0","0","5071.48","0","0","","","","","","","","","","","","0","0","","","","","","","","","52639","343.60","52639","","","52639","",""
"2026/02/11 21:33:29","CFD決済","2026/02/11","1991","銀スポット","","","","","","","売","","日本円","","","","20","85.606","153.200","0","0","84.187","0","0","","","","","","","","","","","","0","0","","","","","","","","","43478","283.80","43478","","","43478","",""
"2026/02/11 21:33:29","CFD決済","2026/02/11","1992","銀スポット","","","","","","","売","","日本円","","","","20","85.606","153.200","0","0","84.72","0","0","","","","","","","","","","","","0","0","","","","","","","","","27147","177.20","27147","","","27147","",""
"2026/02/11 21:33:29","CFD決済","2026/02/11","1993","銀スポット","","","","","","","売","","日本円","","","","10","85.606","153.200","0","0","84.806","0","0","","","","","","","","","","","","0","0","","","","","","","","","12256","80.00","12256","","","12256","",""
"2026/02/11 22:04:54","CFD新規","2026/02/11","1964","銀スポット","","","","","","","売","","日本円","","","","50","85.539","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/11 22:23:18","証券振替出金（FXネオ口座へ）","2026/02/12","","","","","","","","","","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1000000","",""
"2026/02/11 22:23:18","FXネオ振替入金（証券口座より）","2026/02/12","","","","","","","","","","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","",""
"2026/02/11 22:24:11","FXネオ新規","2026/02/11","000198","AUD/USD","","","","","","","買","","日本円","","","","50000","0.71076","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","","0","",""
"2026/02/11 22:24:34","FXネオ新規","2026/02/11","000199","AUD/USD","","","","","","","買","","日本円","","","","50000","0.71084","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","","0","",""
"2026/02/11 22:24:34","FXネオ新規","2026/02/11","000200","AUD/USD","","","","","","","買","","日本円","","","","50000","0.71084","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","","0","",""
"2026/02/11 22:24:35","FXネオ新規","2026/02/11","000201","AUD/USD","","","","","","","買","","日本円","","","","50000","0.71083","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","","0","",""
"2026/02/11 22:27:46","CFD決済","2026/02/11","1994","銀スポット","","","","","","","買","","日本円","","","","50","85.794","153.600","0","0","85.539","0","0","","","","","","","","","","","","0","0","","","","","","","","","-19584","-127.50","-19584","","","-19584","",""
"2026/02/11 22:30:02","FXネオ決済","2026/02/11","000209","AUD/USD","","","","","","","売","","日本円","","","","50000","0.70855","","","","0.71083","","","","","","","","","","","","","","","","","","","","","","","","-17563","","-17563","","","-17563","",""
"2026/02/11 22:30:02","FXネオ決済","2026/02/11","000206","AUD/USD","","","","","","","売","","日本円","","","","50000","0.70855","","","","0.71076","","","","","","","","","","","","","","","","","","","","","","","","-17024","","-17024","","","-17024","",""
"2026/02/11 22:30:02","FXネオ決済","2026/02/11","000207","AUD/USD","","","","","","","売","","日本円","","","","50000","0.70855","","","","0.71084","","","","","","","","","","","","","","","","","","","","","","","","-17640","","-17640","","","-17640","",""
"2026/02/11 22:30:02","FXネオ決済","2026/02/11","000208","AUD/USD","","","","","","","売","","日本円","","","","50000","0.70855","","","","0.71084","","","","","","","","","","","","","","","","","","","","","","","","-17640","","-17640","","","-17640","",""
"2026/02/11 22:42:13","CFD新規","2026/02/11","1995","銀スポット","","","","","","","買","","日本円","","","","50","84.456","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/11 22:42:35","CFD新規","2026/02/11","1996","銀スポット","","","","","","","買","","日本円","","","","20","84.184","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/11 23:39:01","CFD決済","2026/02/11","2026","銀スポット","","","","","","","売","","日本円","","","","50","83.831","153.600","0","0","84.456","0","0","","","","","","","","","","","","0","0","","","","","","","","","-48000","-312.50","-48000","","","-48000","",""
"2026/02/11 23:39:01","CFD決済","2026/02/11","2027","銀スポット","","","","","","","売","","日本円","","","","20","83.831","153.600","0","0","84.184","0","0","","","","","","","","","","","","0","0","","","","","","","","","-10844","-70.60","-10844","","","-10844","",""
"2026/02/12 21:55:17","CFD新規","2026/02/12","2028","銀スポット","","","","","","","売","","日本円","","","","40","82.294","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/12 22:37:28","CFD決済","2026/02/12","1965","銀スポット","","","","","","","買","","日本円","","","","40","82.898","153.700","0","0","82.294","0","0","","","","","","","","","","","","0","0","","","","","","","","","-37133","-241.60","-37133","","","-37133","",""
"2026/02/12 22:56:56","CFD新規","2026/02/12","1966","日本225","","","","","","","買","","日本円","","","","30","57754.8","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/12 22:58:03","CFD新規","2026/02/12","1967","日本225","","","","","","","買","","日本円","","","","40","57766","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/12 23:14:14","CFD決済","2026/02/12","1968","日本225","","","","","","","売","","日本円","","","","30","57682.6","1.000","0","0","57754.8","0","0","","","","","","","","","","","","0","0","","","","","","","","","-21660","-21660.00","-21660","","","-21660","",""
"2026/02/12 23:14:14","CFD決済","2026/02/12","1969","日本225","","","","","","","売","","日本円","","","","40","57682.6","1.000","0","0","57766","0","0","","","","","","","","","","","","0","0","","","","","","","","","-33360","-33360.00","-33360","","","-33360","",""
"2026/02/13 13:44:52","CFD新規","2026/02/13","1970","銀スポット","","","","","","","売","","日本円","","","","30","77.267","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/13 16:37:34","CFD決済","2026/02/13","1997","銀スポット","","","","","","","買","","日本円","","","","15","78.012","153.420","0","0","77.267","0","0","","","","","","","","","","","","0","0","","","","","","","","","-17144","-111.75","-17144","","","-17144","",""
"2026/02/13 16:37:34","CFD決済","2026/02/13","2007","銀スポット","","","","","","","買","","日本円","","","","15","78.012","153.420","0","0","77.267","0","0","","","","","","","","","","","","0","0","","","","","","","","","-17144","-111.75","-17144","","","-17144","",""
